title	description	Authors	Source	Publication Month	Publication Day	Publication Year
14-Juillet : pass sanitaire, masque, jauge... Quelles sont les conditions d'accès au défilé ?	En direct de Paris, Charlotte Gillard revient sur les conditions d'accès à la cérémonie du 14-Juillet cette année, Covid-19 oblige.Pour assister à la cérémonie du 14-Juillet sur les Champs-Élysées, à Paris, il faudra montrer patte blanche cette année. Que ce soit pour assister au défilé du 14-Juillet depuis les tribunes ou bien le long de l'avenue des Champs-Élysées, tous les spectateurs devront présenter un pass sanitaire en règle, à savoir : la preuve d'une vaccination complète, un test PCR ou antigénique négatif de moins de 48 heures, ou la preuve que vous êtes rétabli du coronavirus depuis au moins 15 jours. La décision a été prise par la préfecture de police de Paris, en raison de la situation épidémique. Le masque obligatoire et une jauge de spectateurs appliquée À noter que le masque sera obligatoire sur place et qu'une jauge sera appliquée. Pour avoir la chance d'assister au défilé du 14-Juillet cette année, il faudra donc arriver très tôt, prévient la journaliste de France 3, Charlotte Gillard.	Pierre-Yves Grenu	France 3	7	12	2021
15 ans et lauréat d’un concours international de photographie	Âgé de 15 ans, Emelin Dupieux passe une grande partie de son temps à la recherche d’animaux sauvages à photographier. Ce jeune ardéchois arpente les vallées de sa région pour réaliser ses clichés. Traquant un oiseau, il scrute les fientes de l’animal et se dissimule derrière des rochers. Un prix dans un concours international Il y a un an, Emelin réalisait une photographie d’un papillon. Ce cliché lui a permis d’obtenir un prix dans un concours photo, organisé par le musée d’histoire naturelle de Londres. Pas d’argent à la clé pour Emelin, mais le droit d’être exposé dans le musée londonien et une publication dans un livre. Pour le jeune Français, ses images sont un moyen de transmettre sa passion pour la nature. Cet intérêt pour l’écologie et la nature rend fier le père d’Emelin, spécialiste de la biodiversité. Le jeune homme qui rêve de devenir photographe, souhaite poursuivre dans cette voie.	Elsa Pallot	France 2	10	8	2021
"17 octobre 1961 : des crimes \"inexcusables pour la République\""	"Emmanuel Macron est le premier président de la République à reconnaître l'ampleur de la répression policière du 17 octobre 1961. Ce jour-là, des dizaines d'Algériens, soutiens du FLN, avaient été tués. Un bilan qui n'avait jamais été reconnu officiellement  Sur les quais de la Seine, sur les lieux mêmes de la répression policière de l'époque, une minute de silence. Pour la première fois, un président de la République assiste aux cérémonies du souvenir des événements d'octobre 61. En 2012, François Hollande avait alors regretté une sanglante répression. Aujourd'hui, il est question d'une reconnaissance, celle d'une vérité incontestable. Pour Emmanuel Macron, \"les crimes commis cette nuit-là sous l'autorité de Maurice Papon sont inexcusables pour la République\". Pour certains, ce n'est pas la reconnaissance explicite d'un massacre d'État comme le réclamaient certains historiens algériens. \"On est très déçu. On a massacré des gens sur ce pont, sur le pont de Neuilly, partout à Paris. On leur a tiré dessus. Et ce n'était pas des escadrons de la mort qui étaient, comme en Amérique latine, masqués, c'était la police française en uniforme. Et on n'est pas capable de dire 60 ans plus tard cette vérité \", déplore Mehdi Lallaoui, président de l'association \"Au nom de la mémoire\". À l'appel du FLN, le mouvement de libération algérien, ce 17 octobre 1961, les Algériens de Paris sont appelés à manifester contre le couvre-feu qui leur est imposé. La manifestation est interdite. Dix mille hommes sont déployés par le préfet Papon pour empêcher près de 30 000 manifestants d'atteindre la capitale. Les témoins ne parlent plus alors d'arrestation, mais de rafle. Les bilans officiels de l'époque font état de trois morts. Les chercheurs et l'Élysée parlent aujourd'hui de plusieurs dizaines de personnes tuées. À l'issue de ces journées sanglantes, il n'y aura ni polémique ni sanctions. Autant d'éléments qui permettent aujourd'hui aux historiens d'affirmer que le sommet de l'État à l'époque était d'accord avec cette répression."	""	TF1	10	16	2021
1er juin : fin de la trêve hivernale et hausse du prix du gaz	"La date du 1er juin 2021 marque un changement pour les consommateurs et particuliers. La journaliste France Télévisions Margaux Subra-Gomez fait le point sur le plateau du 13 Heures de France 2.Les tarifs du gaz augmentent dès le 1er juin 2021. \"Selon que vous l'utilisez pour le gaz de cuisson, ou pour vous chauffer, la hausse n'est pas la même : +1,2 % pour le gaz de cuisson dans la cuisine, et +4,6 % pour les clients qui se chauffent au gaz. Et en cause, c'est une augmentation du cours du gaz sur les marchés internationaux\", explique la journaliste France Télévisions Margaux Subra-Gomez, sur le plateau du 13 Heures de France 2, mardi 1er juin. Fin de la trêve hivernale Cette journée du mardi 1er juin marque aussi la fin de la trêve hivernale. \"Elle avait été prolongée de deux mois cette année. Normalement, elle prend fin le 31 mars. D'après la Fondation Abbé Pierre, 30 000 ménages pourraient être concernés par une expulsion locative à parti de maintenant\", poursuit la journaliste. Des changements sont également à signaler pour les automobilistes roulant avec des véhicules Crit'Air 4, les diesels datant d'avant 2006, qui resteront au garage dans le \"Grand Paris\"."	Thomas Horeau	France 2	6	1	2021
1er mai 2021 : une bonne année pour le muguet	"Chaque année, 60 millions de brins de muguet sont vendus en France. En 2020, les fleuristes et les producteurs qui étaient confinés n'avaient pas pu écouler leurs stocks. Cette année, ils sont plutôt confiants, d'autant plus que la récolte est prometteuse.  Dernier jour de récolte dans l'une des exploitations du pays. Dans les champs, plus d'un millier de saisonniers s'activent. Le geste doit être délicat : \"ne pas mettre la main trop bas\". Cette année, le muguet se porte bien. Un muguet de qualité, très long et très costaud\". Protégée du gel, baignée de soleil, la production est conséquente. Au moins 60 millions de brins de muguet vont être commercialisés en France. \"Ce muguet là part dans les Alpes-Maritimes à Nice, mais on distribue le muguet sur l'ensemble de l'Hexagone\", indique Jean-François Vinet. Pour toute la filière, les affaires reprennent. Après une année 2020 catastrophique, les ventes ont été multipliées par trois. \"Il y a eu un grand traumatisme dans la profession avec le confinement de l'année dernière où on n'a pas pu servir les clients. Et là, on retrouve un optimisme et l'ensemble de nos circuits de distribution. Il y a un engouement important cette année pour le muguet\", se réjouit ce producteur. Cette année, la traditionnelle vente dans la rue est de nouveau autorisée. Une bonne nouvelle pour cette habituée : \"le 1er mai, tous les magasins sont fermés, donc à côté d'une boulangerie, on vend ce petit brin de muguet. Ça fait un petit peu de publicité pour notre patron et ça nous fait un petit plus en plus\". Les fleuristes, eux aussi, pourront cette fois-ci profiter du 1er mai. \"C'est un grand soulagement\" pour Amélie Renaud qui vient de recevoir un millier de brins de muguet. En attendant samedi, le muguet restera au frais pour garder tout son éclat et ses vertus porte-bonheur."	""	TF1	4	28	2021
2 500 fêtards réunis en Bretagne : comment est-ce possible ?	"Une fête illégale s'est tenue près de Rennes depuis jeudi soir et qui s'est achevée tôt ce matin. Comment dans ce contexte d'épidémie autant de personnes ont pu se réunir ? Pourquoi n'ont-elles pas été délogées plus vite ? Que risquent les organisateurs ?  Sans aucune publicité, ni annonce officielle dans les jours précédant la fête, des milliers de jeunes se sont pourtant retrouvés dans un lieu isolé de la campagne bretonne. Comment se sont-ils donné rendez-vous ? Pour trouver ces soirées, organisées le plus souvent sans autorisation, les participants utilisent leurs smartphones et consultent des réseaux confidentiels. Organisée dans deux hangars désaffectés, cette fête a nécessité beaucoup de matériels : mur d'enceinte, éclairage, et projection vidéo. Comment ont-ils pu s'installer ? Pour déjouer ces soirées illégales, les forces de l'ordre scrutaient aussi les réseaux sociaux. Les organisateurs le savent, et pour brouiller les pistes, ils avaient évoqué trois lieux de fêtes différents dans trois départements. \"En Loire-Atlantique notamment au nord du département, en Ille-et-Vilaine, mais aussi dans le Morbihan. Donc, les forces étaient réparties sur ces points de chute potentiels\", précise le général Pierre Sauvegran de la gendarmerie nationale. Elles étaient donc en sous-effectif le 31 décembre quand les fêtards sont arrivés. Pourquoi n'ont-ils pas été délogés ? Les gendarmes ont tenté une première fois d'interrompre la soirée jeudi. Mais ils ont dû reculer face à des jeunes déterminés. \"Je rappelle que j'ai eu trois gendarmes blessés. Un choix a été fait de désengager au risque de faire dégénérer la situation plus que de mesure de désengager les forces pour pouvoir passer sur une phase de blocage\", poursuit ce général de la gendarmerie nationale. Que risquent les organisateurs ? Le parquet de Rennes a ouvert une enquête sous plusieurs qualifications. Les organisateurs peuvent notamment être poursuivis pour facilitation d'usage de stupéfiant. Et pour cela, la peine maximale est de dix ans de prison."	""	TF1	1	2	2021
20 départements sous surveillance : pas d’annonce après une réunion à Matignon avec les préfets	"Samedi 27 février au matin, le Premier ministre Jean Castex a réuni les préfets et les responsables des agences de santé des 20 départements placés sous surveillance renforcée. Aucune annonce n’a été faite.\"La réunion vient tout juste de se terminer, nous fait savoir Matignon, mais il n’y aura pas d’annonce avant d’avoir parlé aux élus locaux\", précise la journaliste de France 2 Astrid Mezmorian, à Paris, samedi 27 février. Le Premier ministre s’est, en effet, entretenu avec les préfets des 20 départements mis sous surveillance renforcée à cause de la propagation du Covid-19. \"Ce matin, d’une certaine manière, c’était juste un point d’étape\", ajoute-t-elle. \"La logique qui prévaut reste celle du cas par cas\" Le programme de cette réunion était \"d’échanger\", de \"dialoguer aussi avec les directeurs des agences régionales de santé concernés\". \"Le but, c’est de caler la méthode en cas de flambée de l’épidémie, selon différents scénarios. Les préfets des Alpes-Maritimes et du Nord ont pu faire leur retour, d’une certaine manière, car, eux, ont déjà durci les mesures à Nice ou Dunkerque. La logique qui prévaut reste celle du cas par cas\", précise la journaliste."	Thomas Horeau	France 2	2	27	2021
20 millions de vaccinés : une performance ?	POINT D'ÉTAPE - Vingt millions de Français ont reçu une première dose de vaccin. Emmanuel Macron l'a annoncé ce samedi après-midi, dans un tweet. Une première étape sur la longue route vers l'immunité collective. Cap sur les 30 millions au 15 juin.  Le centre de vaccination Paris La Défense Arena n'a pas fait le pont, et aujourd'hui encore planning complet. Sur l'ensemble de la journée, plus de 379 000 premières doses ont été administrées en France. On franchit donc ce samedi la barre des 20 millions fixés par le gouvernement pour la mi-mai. Il aura donc fallu cinq semaines pour passer de 10 à 20 millions de premières injections. Prochain objectif, passé de 20 à 30 millions, et ce en quatre semaines seulement. Ça parait faisable dans ce centre de vaccination, car seules quelques minutes suffisent pour être vaccinées. Près de deux mille piqûres sont réalisées chaque jour, et on peut encore accélérer sans problème. Cela pourrait aussi permettre de rattraper l'écart avec nos voisins allemands. Eux ont déjà passé le cap des 30 millions, notamment, car les médecins de ville peuvent administrer le vaccin Pfizer. Autre explication, une moindre défiance envers celui d'AstraZeneca. D'ailleurs, dans certains Länder, il est même administré aux plus jeunes depuis dix jours. En France, près de trois millions de doses AstraZeneca sont stockées, soient la moitié des doses reçues. Écoutez ce podcast sur votre plateforme d’écoute préférée :	""	TF1	5	15	2021
2020, c'était aussi ça : une année vue autrement	2020 ne nous a pas franchement gâtés. Une année qu'on essayera vite d'oublier. Et pourtant, elle nous a aussi offert quelques bonnes nouvelles.  2020, c'était aussi ça ! Une solution pour nous débarrasser de nos montagnes d'ordure. Des chercheurs ont créé une super enzyme mangeuse de plastiques, capable de digérer une bouteille en quelques heures. Des enzymes gloutons façon PacMan pour sauver la planète. Tom Moore, un Britannique de 100 ans, voulait récolter de l'argent pour aider les hôpitaux anglais. Il s'est donc lancé un défi d'effectuer 100 traversées de son jardin avec son déambulateur. Les médias et internautes ont adoré. En résultat, il a eu 33 millions d'euros de dons. On l'a accusé de tous les maux l'an 2020. Et paradoxalement, cela l'a sauvé. Le pangolin, mis en cause dans l'épidémie de coronavirus, a été officiellement retiré de la pharmacopée traditionnelle chinoise. En clair, on ne pourra plus consommer ses écailles pour soigner l'arthrose et la virilité défaillante. L'animal était justement en voie de disparition. La Nasa a enfin mis au point des toilettes pour femme pour la station spatiale. Les toilettes les plus chères de l'histoire à près de 20 millions d'euros.	""	TF1	1	1	2021
2020, c'était aussi ça : une année vue autrement	"2020, c'était aussi ça : une année vue autrement Personne ne regrettera vraiment 2020. La pandémie ayant éclipsé tous les autres événements. Certains valaient pourtant le détour, pour ne pas jeter complètement l'année écoulée à la poubelle.  2020, c'était aussi ça ! Kamala Harris est devenue la première femme vice-présidente des États-Unis. Un nouveau bastion masculin est tombé. À quand la Maison Blanche ? Un autre pas pour l'avancée des femmes. Les footballeuses brésiliennes toucheront désormais les mêmes primes et indemnités journalières que leurs homologues masculins. Un nouveau but atteint. La cause animale a aussi avancé en 2020. L'Égypte a interdit l'utilisation des animaux pour le transport des touristes sur les sites archéologiques. Il n'y aura plus de promenades en calèche tiré par des chevaux accablés de chaleur. C'est une bonne surprise pour les fans de Johnny Hallyday. La bande de la chanson inédite \"La nuit avec moi\", enregistrée en 1969, a été retrouvée dans un placard. Enfin, saluons un vieux couple qui s'est retrouvé. Les pandas géants du zoo de Hong Kong, fermé pour cause de pandémie, se sont accouplés. Le personnel attendait cela depuis quinze ans."	""	TF1	1	2	2021
2021 : à la poursuite du bonheur	"L'année 2021 semble pleine de promesse. Depuis minuit, vous vous souhaitez des vœux de bonheur. Selon la philosophie antique, le bonheur serait même le but de l'existence. Mais comment l'atteindre ? Où le trouver ?  On vous propose un voyage sur les traces du bonheur. On a d'abord trouvé une page blanche. L'endroit parfait pour dessiner les contours d'une année qu'on aimerait tous plus heureuse. Pour l'écrivain et philosophe, Frédéric Lenoir, \"le bonheur, c'est quand on n'est pas malheureux. Et finalement, on se rend compte souvent quand le malheur arrive\". C'est pour ça, poursuit-il, que Jacques Prévert a dit cette phrase merveilleuse : \"j'ai reconnu le bonheur au bruit qu'il a fait en partant\". Le bonheur, Frédéric Lenoir l'a longtemps cherché. Puis, il en a trouvé la clé. Le philosophe a partagé ses réponses dans des livres qui se sont vendues à des millions d'exemplaires. \"Les sages depuis 2 500 ans nous disent : le bonheur est dans l'instant présent. C'est dans la capacité d'être présent et attentif dans l'instant\", explique-t-il Notre voie est ainsi toute tracée jusqu'au bonheur. Pour le rejoindre, nous avons mis le cap sur les Cévennes. Et en chemin à travers villes et villages, on vous a demandé si vous l'aviez rencontré. \"Le bonheur, c'est la famille. Il n'y a que ça qui compte\", répond un grand-père à notre question. \"Partir, venir quand on veut, l'heure qu'on veut, la liberté\", lâche une femme. Des joies, des peines, mais du bonheur quand même. Une évidence ou des petits riens. Le bonheur avec ses hauts, ses bas et ses détours. Le bonheur au nom duquel on s'offre parfois un nouveau départ. Pour nous, ce fut une éclaircie dans la tempête. De celles qui vous font avancer même quand la neige efface les routes, qu'il n'y a plus âmes qui vivent pour vous aider et que des inconnus sortis de nulle part vous prêtent main-forte. Il est comme ça le bonheur. Il arrive parfois quand on ne l'attend plus. Et il existe vraiment, perché à 1 000 m au cœur des Cévennes, un lac à l'image du bonheur, doux et paisible. Alors, chercher sur une carte de France ou en vous-même, vous finirez bien par le trouver. On vous le souhaite."	""	TF1	1	1	2021
2021, une année désastreuse pour les viticulteurs	Gel au mois d'avril, sécheresse, inondations... 2021 a été une année désastreuse pour nos viticulteurs. Selon le ministère de l'Agriculture, la récolte pourrait chuter de 24 à 30%.  Sébastien Régnier ne s'en remet toujours pas. L'orage et la grêle de ce week-end dans l'Est ont détruit une grande partie de ses vignes. Dernier coup dur d'une année capricieuse. Entre la météo et les maladies, la liste n'a jamais été aussi longue. “On a commencé par une partie du gel, les mange-bourgeons, le mildiou, l'oïdium. Là, il ne reste plus grand-chose à mettre à notre tableau de chasse”. Résultat : le viticulteur s’attend à diviser par deux sa production de bouteilles. Et tout le territoire est concerné. Selon le ministère de l'Agriculture, la récolte pourrait chuter de 24 à 30% cette année. Une baisse historique. En Bourgogne, le gel a été particulièrement dévastateur. “Moralement, on a été très impactés au moment du gel, puisqu'on a vu une récolte perdue. Ensuite, il faut se remettre au travail, il faut quand même essayer de sauver le reste de la récolte”. Jusqu’à 80% de perte sur certaines parcelles. Alors pour continuer de vendre, les deux sœurs vont devoir mettre de côté une partie de la production des années passées. Une solution provisoire, mais pour l'avenir, elles restent pessimistes. “Ces écarts de température, ce manque d'eau, ces stress hydriques à répétition, on ne sait même pas si notre matériel végétal va continuer à vivre dans les 50 années à venir”. Tous les professionnels n’espèrent plus qu'une chose : que 2022 rattrape en partie les pertes de cette année.	""	TF1	8	24	2021
24 heures dans un centre de vaccination du CHU de Bordeaux	""	""	TF1	1	9	2021
24h à l'école des paras de Pau	La prestigieuse École des troupes aéroportées (ETAP) de Pau est une étape indispensable pour devenir parachutiste. Nous en avons suivi exceptionnellement certains au moment de leur tout premier saut.  Ils ont 20 ans en moyenne et leur premier saut, leur baptême à l'école des parachutistes, va marquer leur vie. Ces jeunes soldats n'ont que quatre mois d'expérience de formation lorsqu'ils arrivent à l'ETAP, l'École des troupes aéroportées de Pau. Tous veulent mériter le béret rouge et devenir parachutistes. Pendant deux semaines, ils apprennent le b.a.-ba. Comment préparer sa gaine, c'est-à-dire son sac ? Comment se positionner au moment du saut ? L'exercice est réalisé plusieurs fois au sol dans une maquette d'avion. En 74 ans, cette école a délivré plus de 700 000 brevets de parachutistes. Elle forme des militaires de l'armée de terre, de l'armée de l'air, de la marine et de la gendarmerie. Pour les apprentis paras, l'agrès de synthèse est une étape cruciale à la veille de leur premier saut. Une infrastructure unique au monde, elle reproduit toutes les phases du saut. Le jour J, ils volent à seulement 300 mètres du sol. Ils ont chacun un numéro. À l'appel de leur numéro, ils donnent leurs sangles à ouverture automatique au largueur. Ils se mettent perpendiculaires à la porte et ils sautent de l'aéronef. Le parachute s'ouvre tout seul pour une chute courte, moins d'une minute. Pour être diplômés, ils doivent effectuer six sauts. Plus de 95% des stagiaires y parviennent. Ils intègrent alors la prestigieuse 11e brigade parachutiste.	""	TF1	5	30	2021
25 ans de succès : inusables Pokémon !	Les Pokémon, la franchise la plus rentable de tous les temps. Depuis leur naissance en 1996, ils ont rapporté 100 milliards de dollars. Encore actuellement, dans les cours de récré, on s’échange les cartes en guettant les stars comme Pikachu, par exemple.  Le musée, c’est le nom donné par Gabriel à la chambre de ses parents. Ici, il n’y a pas 10, pas 100, mais 800 peluches Pokémon. Gabriel connaît par cœur les 900 Pokémon. Il en est fan depuis tout petit. Comment pourrait-il en être autrement avec une mère comme Laetitia ? Les Pokémon, elle a ça dans la peau. Sur son pull et jusqu’au bout des chaussures. En 20 ans, elle a dépensé des dizaines de milliers d’euros pour ces produits dérivés. Elle y passe toutes ses économies.  Les Pokémon n'ont jamais eu autant de fans, 25 ans après leur création. Ils se comptent en millions sur Internet. Même chose dans les magasins où les produits dérivés sont toujours plus nombreux et toujours plus demandés. Ici, 6 des 10 jouets les plus vendus sont des jouets Pokémon. La première place revient aux cartes : 15 millions de paquets cette année 2021. Et certaines se vendent à prix d’or : 2 000 euros pour cette carte première génération. Aux enchères, un modèle édité en 1999 a été vendu à 12 000 euros. Les vieilles cartes deviennent des pièces de collection. Leur valeur a explosé pendant le premier confinement. La nostalgie fait vendre. Et ça, les géants de Pokémon l’ont bien compris. Pour Noël, ils viennent de rééditer une version sortie en 2007. Un choix gagnant, c’est le jeu vidéo le plus vendu en France cette semaine. T F1 | Reportage J. Cressens, S. Fortin, A. Gaudin	""	TF1	12	10	2021
280.000 colis par jour : dans les coulisses de la plus grande plateforme logistique de France	La Poste tourne en ce moment à plein régime. Nous avons pu visiter la plus grande plateforme logistique de France. À Montereau-sur-le-Jard en région parisienne, elle traite 281 000 colis chaque jour.  C'est l'atelier du père Noël version 2.0. Les lutins sont remplacés par des tapis robotisés et les traîneaux par des semi-remorques. Le site tourne à plein régime avec 450 000 colis par jour jusqu'à 40 000 par heure. Un cadeau de Noël sur deux transits par ce site.  Dans une salle, on supervise à distance les flux de colis expédiés par camion par des entreprises ou des particuliers du monde entier. Comme il y a beaucoup de marchandises, il faut gérer en temps réel les arrivées et les départs. L'objectif est d'optimiser le transport.  Le déchargement est mécanisé, un seul homme suffit. Certains camions effectuent 30 rotations par jour. Dans chacun d'eux, en moyenne, 3 000 colis qui devront être livrés dès le lendemain. Pour s'y retrouver, chaque emballage est scanné pour être reconnu dans la chaîne de tri. Un investissement qui aura coûté 42 millions d'euros. Dans la nuit, les colis sont acheminés à travers l'Hexagone vers des centres de tri départementaux. Dans l'Essonne par exemple, 57 000 colis sont traités par jour en période de Noël. La suite dans la vidéo ci-dessus.  TF1 | Reportage P. Ninine, M. Dupont, N. Mariel	""	TF1	12	11	2021
35 ans de la mort de Daniel Balavoine : comment deux titres inédits de la star ont été exhumés	"MUSIQUE - 35 ans après la disparition de Daniel Balavoine, deux titres inédits du chanteur ont été exhumés des archives de la maison de disques Universal, à l'occasion de la sortie d'un coffret anniversaire. Une découverte fortuite dont on vous raconte les coulisses.  C’est en farfouillant dans un carton d’archives, au sous-sol de la maison de disques Universal, que Bruno Haye a mis la main sur ces deux pépites sur d'anciennes bandes magnétiques. Des perles rares dont seuls deux magnétos en France permettent encore de les écouter. S'ensuit alors un long travail d'investigation. \"Il a fallu enquêter pour retrouver l'origine de ces morceaux\", explique le spécialiste, qui a exhumé ces vestiges avec l'aide de l'ingénieur du son historique de Balavoine, Andy Scott. À savoir \"quand a eu lieu l'enregistrement, qui était présent ce jour-là, pourquoi n'avaient-t-ils pas été retenus à l'époque\". Le come-back de ces titres n'aurait pas été possible sans l'impressionnante collection d'archives de la maison de disques ayant vu éclore Dalida, Johnny Hallyday, Jacques Brel ou encore Serge Gainsbourg. Chez Universal, on surnomme cette salle à l'emplacement tenu secret le \"bunker\"."	""	TF1	1	15	2021
3e dose : pourquoi si peu de personnes éligibles répondent au rappel ?	"Quatre millions de Français sont d'ores et déjà éligibles à une 3e dose de vaccin, principalement les plus de 65 ans. Depuis hier, trois millions de soignants sont également concernés par ce rappel. Mais pour l'instant, les candidats ne se bousculent pas.  La 3e dose a du mal à concerner. Certaines caisses d'Assurance Maladie envoient pourtant des courriers aux plus âgés. Depuis la rentrée, les personnes fragiles de plus de 65 ans ou atteintes de comorbidité sont appelées à recevoir un rappel, au moins six mois après leur deuxième dose. Aujourd'hui, près de quatre millions de Français sont éligibles, mais moins de 40 % d'entre eux ont sauté le pas. En Seine-et-Marne, un centre éphémère en zone rurale comptait sur ses 3e dose pour remplir les créneaux, mais la foule n'est pas au rendez-vous. \"Alors certainement qui a eu peut-être pas trop d'informations divulguées dans la ville. Peut-être que ces personnes-là aussi âge n'ont pas de moyens de transport qualifiés pour les ramener à nous. Je ne sais pas\", dit la coordinatrice de ce centre de vaccination, Karina Meddah. Même sans avoir à se déplacer, dans les Ehpad, 45 % des résidents éligibles ont reçu leurs rappels. Les établissements manquent de bras pour vacciner et pour gérer l'administratif, car contrairement à la deuxième dose, il faut reprendre le dossier de chaque patient à zéro. Il faut relever le consentement de tout le monde, des résidents, des familles pour les résidents qui ne sont pas en capacité de donner leurs accords. IL faut aussi l'accord des médecins. Sans tous ces accords, on ne peut pas les vacciner. Ce qui fait que ça retarde énormément le processus\", explique Cécile Leprêtre, infirmière à l'Ehpad \"Résidence des Bords de Marne\". La campagne devrait prendre de l'ampleur dans les prochaines semaines. Depuis hier, tous les soignants ayant reçu leurs deux doses de vaccin sont éligibles à une troisième."	""	TF1	10	8	2021
3e dose : trouver un rendez-vous, une mission impossible ?	"Des millions de Français ont cherché un créneau pour se faire vacciner alors que le nombre de contaminations au Covid s'envole. Plus de 47 000 nouveaux cas ont été enregistrés ces dernières 24 heures, un record depuis plus de six mois.  La plupart des patients d'un centre de vaccination à Montpellier n'avaient qu'une seule idée en tête, se faire vacciner le plus tôt possible et surtout avant les fêtes. \"Comme je bouge un peu sur les fêtes, je vais voir notamment ma mère qui est âgée. J'ai voulu le faire assez rapidement pour être tranquille\", explique un patient. Depuis les annonces d'Emmanuel Macron jeudi dernier, 4 millions de rendez-vous ont déjà été pris. Tous les adultes de plus de 18 ans peuvent maintenant recevoir leur troisième dose cinq mois après la deuxième injection. Il a fallu s'armer de patience pour avoir un rendez-vous sur le site Doctolib. Pour faire face à une demande multipliée par huit dans ce centre, les pompiers ont dû s'adapter. \"Nous étions ouverts globalement trois jours par semaine. Et depuis, nous sommes ouverts tous les jours de la semaine avec une augmentation de l'amplitude horaire. On est passé d'une dizaine de sapeurs-pompiers lorsqu'on vaccinait entre 100 et 180 personnes par jour à maintenant une vingtaine par jour pour vacciner aux alentours de 800 personnes\", indique Éric Flores, directeur du SDIS 34 (Hérault). Une pharmacie de Montpellier doit aussi faire face à une ruée sur les vaccins. \"On est passé de trois, quatre vaccinations par jour à 50 hier. C'est vraiment du fois dix. J'en avais ce matin qui venait de la Grande Motte et de départements limitrophes qui viennent du Gard\", dit le pharmacien, Franck Reyser. Malgré la forte demande, pas de pénurie envisagée même chez les médecins généralistes. À partir du 15 janvier, les plus de 18 ans devront avoir reçu leur troisième injection, sept mois maximum après la deuxième, pour conserver leur pass sanitaire. TF1 | Reportage A. Erhel, L. Garcia"	""	TF1	11	30	2021
4 morts en 4 jours : règlements de compte en série à Marseille	Après un adolescent tué par balle mercredi soir, ce sont trois hommes qui ont trouvé la mort la nuit dernière. Âgés d'une vingtaine d'années, ils étaient tous connus des services de police pour trafic de drogue.  Samedi soir à minuit, deux hommes étaient assis sur un muret dans cette cité du 14ème arrondissement, lorsqu'ils ont été victimes de plusieurs tirs d'armes automatiques. Ils s'écroulaient, morts criblés de balles, tandis que les tireurs prenaient la fuite à bord de deux véhicules. “ J'étais terrifiée, j'ai été dans le balcon, ça a vraiment résonné. On avait très peur. Ça n’a pas tiré une fois ou deux fois, on dirait c'est des rafales”, témoigne ce couple interrogé dans le reportage. Les deux hommes décédés, âgés de 25 et 26 ans, étaient connus des services de police. Mais ce ne sont pas les seules victimes de cette nuit de violences à Marseille. Vers 2h du matin, c'est dans ce quartier tranquille du centre-ville qu'un autre homme a été enlevé par trois individus. Cet habitant a prévenu la police. “On a entendu justement un coup feu, 10 secondes après une voiture qui démarre en trombe on entend au loin et 40 secondes après quelqu'un qui crie à l'aide : ‘appelez la police’. C’est tout ce qu’on a fait”. Son corps sera retrouvé plus tard dans une voiture brûlée au cœur du 13e arrondissement. À 27 ans, il était lui aussi connu de la police pour plusieurs condamnations. Trois morts en une nuit dans ce qui semble être des règlements de compte et qui s’ajoutent cette semaine à une autre fusillade, qui a causé la mort d’un adolescent. Une escalade qui évoque pour des policiers une guerre de territoire sur fond de trafic de drogue. “Ce que l'on peut présager aujourd'hui effectivement, c'est qu’il y a une lutte intestine au sein des narcotrafiquants marseillais. Ça peut être une recomposition du paysage due à des sorties de prison hâtives qui ont permis de mettre en place des guerres de succession. Ou alors des personnes qui ont été neutralisées où aujourd'hui une vendetta, parce que l’on tue de peur de tuer à son tour”, explique Eddy Sid, délégué du syndicat unité Police FSMI-FO Marseille. Ces règlements de compte inquiètent aussi les habitants de ces quartiers. “C’est incroyable tous ces massacres qui ne s’arrêtent pas”. Depuis le début de l'année dans les Bouches-du-Rhône, les règles les règlements de compte ont causé la mort de plus d'une dizaine de personnes.	""	TF1	8	22	2021
50e édition du Festival interceltique de Lorient : la convivialité sans l'affluence attendue	"La fête était de retour presque comme avant, vendredi 6 août, pour le retour du Festival interceltique de Lorient (Morbihan), qui fête ce week-end sa 50e édition. \"À chaque fois que je viens, je revis, et là avec le Covid, voir tous ces gens qui dansent, c'est un plaisir\", se réjouit un festivalier. Seulement 40% de fréquentation Lorient n'a pas connu ces moments de légèreté depuis deux ans. Pour accéder au festival, il fallait montrer son pass sanitaire, soit être vacciné ou présenter un test PCR négatif. Les spectacles de rue n'auront en revanche pas lieu dans le port. Avec seulement 40% de la fréquentation habituelle, le directeur du festival n'est pas sûr d'arriver à l'équilibre financier. Il s'agit de l'une des seules dates maintenues de l'été pour certains musiciens. En attendant, le festival amène de nouveau de la convivialité au cœur de l'été."	Elsa Pallot	France 2	8	6	2021
