title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Affaire Omar Raddad : de nouvelles traces ADN	"L'affaire Omar Raddad est relancée. La justice vient d'annoncer la découverte de traces ADN exploitables. Le point avec France 3.Qui a tué Ghislaine Marchal ? La justice a annoncé jeudi 5 novembre avoir retrouvé des traces d'ADN exploitables. Ghislaine Marchal avait été retrouvée morte dans sa villa de Mougins (Alpes-Maritime) en 1991. C'est son jardinier Omar Raddad, un jeune Marocain, qui avait été accusé du meurtre de la riche héritière. Dans la cave, les enquêteurs avaient retrouvé cette inscription, écrite avec le sang de la victime, \"Omar m'a tuer\". Des pièces à conviction réexaminées Condamné à 18 ans de prison, Omar Raddad demande depuis sa sortie de prison la révision de son procès. \"Ce sont des recherches qui ont été faites vraiment sur les objets qui ont été au centre du procès de monsieur Raddad\", commente le procureur de Nice Jean-Michel Prêtre. Le procureur reste tout de même prudent, ces pièces ont été manipulées par de nombreuses personnes depuis le début de la procédure."	Philippe Denis	France 3	11	5	2015
Affaire Omar Raddad : l'enquête est relancée	"Des traces ADN vont être analysées. Omar Raddad, jardinier condamné pour le meurtre de sa patronne puis gracié continue de clamer son innocence.\"Omar m'a tuer\", une inscription, une accusation, une faute d'orthographe passées à la postérité. 24 ans que, pour la justice, cette expression accuse Omar Raddad. Aujourd'hui des traces ADN vont être analysées. Pour l'avocate d'Omar Raddad, c'est l'espoir d'obtenir la révision du procès. \"Il y avait eu très peu de procès révisés depuis 1945, seulement 10 procès. On sait bien que les juges ont du mal à reprendre un dossier\", explique Me Sylvie Noachovitch. Erreur judiciaire ? Juin 1991, la propriétaire d'une villa, Ghislaine Marchal est tuée de plusieurs coups de couteau. Sur une porte, l'inscription \"Omar m'a tuer\". Pour la justice la victime a forcément désigné son meurtrier. En février 1994, il est condamné à 18 ans de réclusion criminelle. L'affaire devient polémique, politique. Sept ans plus tard, il est gracié grâce au roi du Maroc Hassan II mais pas innocenté. Au début des années 2000, une analyse conclut que le sang masculin retrouvé sur la victime n'est pas celui d'Omar Raddad. Il demande à être jugé, la justice refuse. Les empreintes relevées sur les portes vont elles désormais donner un nom ? Il faudra un certain temps avant d'avoir la réponse."	Elsa Pallot	France 2	11	6	2015
Affaire Seznec : le corps de Quéméneur encore sur place ?	À Morlaix (Finistère), l'affaire Seznec fait encore parler d'elle. Près d'un siècle après les faits, des zones d'ombre persistent.Un siècle après les faits, la demeure des Seznec, à Morlaix (Finistère), n'a presque pas changé. Si l'avocat de la famille demande aujourd'hui à la justice de fouiller la maison, c'est parce qu'elle pourrait être le lieu du meurtre de Pierre Quéméneur. L'avocat s'appuie sur le témoignage de l'un des enfants de Guillaume Seznec, tenu jusque-là secret. Les enquêteurs n'ont jamais pensé à chercher le corps sur place Le 25 mai 1923, le jour de la disparition, Pierre Quéméneur était censé avoir quitté Rennes en voiture, direction Paris, avec Guillaume Seznec. Après plusieurs pannes sur la route, Quéméneur aurait décidé de prendre le train. Guillaume Seznec était donc à ce jour la dernière personne à l'avoir vu. Condamné pour meurtre, emprisonné à Cayenne en Guyane, au bagne, il n'a cessé de clamer son innocence. Dès son retour en 1947, c'est ce qu'il répétera à sa fille en la serrant dans les bras. Le parquet de Brest n'a pas encore fait connaître sa position sur la fouille de la maison. Depuis le début de l'affaire, 14 demandes en révision du procès ont été rejetées.	Philippe Denis	France 3	5	23	2015
Affaire Tapie: la cour d'appel annule l'arbitrage	"La cour d'appel de Paris a annulé l'arbitrage rendu dans l'affaire opposant Bernard Tapie au Crédit lyonnais.Tout est à refaire. La cour d'appel de Paris a annulé l'arbitrage rendu dans l'affaire opposant le Crédit lyonnais à Bernard Tapie. L'homme d'affaires avait touché 403 millions d'euros d'indemnités. La cour d'appel a estimé que cet arbitrage est nul est non avenu. Pas question de rembourser pour l'avocat de Tapie En revanche, la juridiction ne précise pas si les 403 millions d'euros doivent être rendus par Bernard Tapie. Pour son avocat, il n'en est pas question : \"Il faut, pour cela, que l'arrêt précise que monsieur Tapie doit rembourser cette somme, ce que l'arrêt ne fait en aucune manière\", explique maître Jean-Georges Betto. Ce nouvel épisode est décisif pour Charles-Henri de Courson, député UDI de la Marne et farouche adversaire de Bernard Tapie : \"Je m'en félicite et j'espère bien que la justice et les partis vont aller jusqu'au bout pour faire rendre gorge à monsieur Tapie\", explique-t-il."	Elsa Pallot	France 2	2	17	2015
Affaire Volkswagen : comment les clients sont-ils accueillis par les concessionnaires en France ?	"L'Europe n'est pas épargnée par la tricherie sur les tests antipollution. Chez les clients, la méfiance semble être de mise, toutes marques confondues. Et personne ne sait pour l'instant comment Volkswagen va gérer la situation envers ses acheteurs floués.Le scandale Volkswagen se poursuit. Le groupe vient de reconnaître que des manipulations de tests avaient également eu lieu en Europe. Jeudi 24 septembre, les concessionnaires attendent toujours des consignes de la part de Volkswagen en ce qui concerne la communication à adopter. France 2 a rencontré le directeur d'une concession. Le seul document dont il dispose est un courrier interne qui précise que les derniers modèles ne sont pas concernés par la fraude antipollution. Pour les autres modèles, l'ignorance est pour l'instant de mise. \"On n'a plus confiance\" Pas de quoi rassurer les clients. Certains hésitent à annuler une vente à 40 000 euros alors que le modèle qu'ils ont choisi n'est pas concerné par le logiciel tricheur. Pour beaucoup de clients, la méfiance s'est généralisée à tous les constructeurs. \"On n'a plus confiance\", témoigne un homme. Volkswagen pourrait faire passer un examen à chacun des 11 millions de véhicules concernés. Il y aura peut-être ensuite une campagne de rappel des véhicules. Rappel de la voiture, mise aux normes, retrait du logiciel incriminé, prêt d'un autre véhicule... nul ne sait aujourd'hui ce qui sera pris en charge, ni quel sera le coût de l'opération."	Thomas Horeau	France 2	9	24	2015
Affaire Volkswagen : des tests aléatoires dès la semaine prochaine	11 millions de véhicules diesel équipés de logiciel destiné à tromper les contrôles antipollution ont été disséminés sur le marché. Les répercussions sont mondiales.En France, des tests aléatoires seront pratiqués dès la semaine prochaine pour savoir si d'autres constructeurs comme Volkswagen ont eux aussi tenté de tricher. Une centaine de voitures sera tirée au sort, toutes marques confondues. Les propriétaires seront libres d'accepter ou de refuser le contrôle. S'ils acceptent, pas de contrôle sur le bord de la route, mais sur un circuit en région parisienne. Objectif : vérifier que le niveau d'émission officiellement annoncé par les constructeurs correspond à la pollution émise en réalité. Quelles sanctions ? Les tests seront encadrés par une commission composée d'experts scientifiques, de représentants de consommateurs, des ministères de l'Écologie et de l'Industrie. Les automobilistes ne seront en aucun cas sanctionnés. Mais en cas d'écart flagrant entre la pollution annoncée et la pollution constatée, ce sont les constructeurs qui seront alors mis en cause. Ils pourraient faire l'objet de plaintes de la part des pouvoirs publics.	Elsa Pallot	France 2	9	25	2015
Affaire Volkswagen : près d'un million de voitures concernées en France	"À partir de jeudi, des véhicules vont être tirés au sort dans les entreprises de location. Le gouvernement annonce que les bonus environnementaux devront être remboursés par le constructeur.C'est un nouvel électrochoc pour le contribuable français dans l'affaire Volkswagen. Le nombre de véhicules vendus en France et capables de tromper les contrôles antipollution est vertigineux. 574 259 voitures de marque Volkswagen, 189 322 Audi, 93 388 Seat et 66 572 Skoda. Une tromperie sans précédent qui n'épargne pas les professionnels. 25 523 utilitaires sont équipés du même logiciel qui falsifie leurs émissions. Au total, 948 064 véhicules au moteur truqué circulent dans l'Hexagone. Des sanctions annoncées Les propriétaires seront contactés par Volkswagen qui pourrait procéder à une vague de rappels record. Ce mercredi matin, le gouvernement a annoncé que le groupe pourrait être sanctionné. \"Les aides qui ont été versées pour les véhicules propres, s'il y a eu tricherie (...) devraient être remboursées\", a déclaré Stéphane Le Foll, porte-parole du gouvernement."	Thomas Horeau	France 2	9	30	2015
Affaire Volkswagen : un parachute doré pour le PDG du groupe ?	"En Allemagne, le scandale Volkswagen prend une nouvelle ampleur. Le patron démissionnaire du groupe pourrait toucher plus de 28 millions d'euros de pension, plus des indemnités de départ.Le PDG du groupe Volkswagen a démissionné, une chute qui pourrait bien s'annoncer dorée. Martin Winterkorn pourrait en effet toucher plus de 28 millions d'euros de pension. Le journaliste Amaury Guibert fait le point. \"Plus de 28 millions d'euros, cela correspond au montant de la pension que le PDG de Volkswagen, Martin Winterkorn, a accumulée depuis qu'il est à la tête de l'entreprise, et à cela pourrait s'ajouter des indemnités de départ\", commente le journaliste. Le conseil de surveillance de VW pourrait mettre son veto Cette somme astronomique correspond pourtant au salaire pharaonique de Martin Winterkorn, en tant que PDG de Volkswagen. \"Plus de 16 millions d'euros. Cela en faisait l'un des patrons les mieux payés d'Allemagne. C'était aussi l'un des meilleurs\", explique Amaury Guibert. Mais le montant de cette pension n'est pas acquis. Demain, le conseil de surveillance de Volkswagen doit se réunir et il pourrait décider d'annuler le versement de toutes ces indemnités s'il considère que Martin Winterkorn est responsable du scandale qui secoue actuellement le groupe."	Thomas Horeau	France 2	9	24	2015
Affaire d'Outreau : Daniel Legrand rattrapé par son passé	Dix ans après son acquittement, Daniel Legrand sera à nouveau jugé dans l'affaire d'Outreau, une affaire d'abus sexuels. Le procès s'ouvre mardi 19 mai.Mardi 19 mai, le procès de Daniel Legrand débute à Rennes. Il a été acquitté après l'un des pires fiascos judiciaires de ces dernières années, l'affaire d'Outreau, une affaire d'abus sexuels. Mais Daniel Legrand va devoir à nouveau s'expliquer sur des faits dont il est accusé alors qu'il était mineur. À l'époque, il rêvait d'être un grand footballeur, un espoir qui s'est envolé en 2001. Daniel Legrand devient l'un des 18 accusés du dossier Outreau. En juillet 2004, le dossier s'effondre lors du premier procès à Saint-Omer. 30 mois de prison pour rien Jugé avec son père, aujourd'hui décédé, Daniel Legrand est tout de même condamné à un an de prison. Son acquittement ne viendra qu'un an plus tard, à Paris. Les 13 innocentés sont reçus à Matignon par le Premier ministre, puis indemnisés. Daniel Legrand a fait 30 mois de prison pour rien. 10 ans plus tard, il est sous traitement médical, reconnu inapte au travail. Il parle d'une vie détruite par la machine judiciaire. À longueur de journée, Daniel Legrand est sur internet, rivé sur son dossier. Mais aujourd'hui le dossier Outreau le rattrape. Son acquittement concernait des faits quand il était majeur. Il faut, 10 ans plus tard le juger, pour les mêmes faits, alors qu'il était mineur.	Thomas Horeau	France 2	5	18	2015
Affaire du Carlton : DSK et Dodo la Saumure sur le banc des accusés	"Dominique Strauss-Kahn est au cœur du procès du Carlton, qui s'est ouvert ce lundi 2 février, à Lille. Quatorze personnes y sont accusées de proxénétisme aggravé.Vers 14 heures, ce lundi 2 février, le procès du Carlton s'est ouvert au palais de justice de Lille. Au total, quatorze personnes seront jugées sur l'affaire des soirées libertines organisées au Carlton, parmi lesquelles Dominique Strauss-Kahn, l'ancien patron du FMI ou encore Dominique Alderweireld, dit Dodo la Saumure. Accompagné de sa femme, ce dernier semble plutôt décontracté : \"On va bien s'amuser, ça va être un très beau spectacle\", lance le prévenu à la caméra de France 3. DSK nie les faits René Kojfer, l'ancien directeur des relations publiques de l'hôtel Carlton, est lui aussi poursuivi. \"Ça va aller. Je ne suis pas proxénète du tout\", assure-t-il face aux journalistes. DSK a lui aussi toujours nié les faits. L'ancien directeur du FMI affirme avoir ignoré que les femmes recrutées pour ses soirées libertines étaient des prostituées. S'il est déclaré coupable, il encourt jusqu'à dix ans de prison."	Philippe Denis	France 3	2	2	2015
Affaire du Carlton : Un fiasco pour l'instruction ?	"L'issue du procès du Carlton pose la question d'une instruction qui apparaît pour certains avocats de prévenus comme un fiasco.Quatre ans de procédure, des interpellations en série et une affaire étalée des mois durant à la une des journaux jusqu'à connaitre les habitudes sexuelles des protagonistes. L'affaire du Carlton a fait couler beaucoup d'encre, mais à l'issue du procès, sur les 14 prévenus, seuls quatre d'entre eux ont été condamnés. Aujourd'hui les avocats de prévenus posent ouvertement la question, auraient-ils dû être jugés ? Assurément non répondent certains qui évoquent alors un fiasco. Le cas DSK Dans le cas précis de Dominique Strauss Khan, le procureur avait requis un non-lieu à l'issue de l'enquête policière, expliquant qu'il n'y avait pas assez de charges à l'encontre de DSK. Le juge d'instruction de son côté avait estimé le contraire, le renvoyant ainsi devant le tribunal correctionnel. L'instruction est-elle en cause? Oui selon certains avocats : \"On a un peu le sentiment que c'est la faillite de l'instruction. C'est à dire que ce dossier s'est effondré comme un château de cartes (...) on s'aperçoit qu'il faut attendre le bout du parcours judiciaire pour que le droit soit enfin rendu\", explique Me Corinne Dreyfus-Schmidt, avocate d'un prévenu. Un argument réfuté par les magistrats qui rétorquent qu'une relaxe n'est pas forcément synonyme d'une instruction mal faite."	Elsa Pallot	France 2	6	12	2015
Affaire du Carlton : la relaxe de DSK sonne la fin de ses ennuis judiciaires	"Dominique Strauss-Kahn a finalement été relaxé dans l'affaire dite du Carlton, ce 12 juin, au tribunal correctionnel de Lille. Dominique Verdeilhan fait le point pour France 2.Les 14 prévenus de l'affaire du Carlton de Lille ont été fixés sur leur sort, vendredi 12 juin. Le tribunal correctionnel de Lille a rendu son jugement. Le plus célèbre d'entre tous, Dominique Strauss-Kahn a été relaxé, \"tout simplement parce que le tribunal a considéré qu'on ne pouvait le considérer comme l'instigateur de ce soi-disant réseau de proxénétisme aggravé, que son comportement de client n'était pas répréhensible devant la loi\", explique Dominique Verdeilhan, en direct de Lille pour France 2. 12 prévenus relaxés Le parquet avait aussi requis une relaxe. Il n'y a pas d'appel envisageable. Il s'agit là d'un point final dans les poursuites judiciaires contre Dominique Strauss-Kahn, après le classement sans suite dans l'affaire Tristane Banon et l'abandon des poursuites pénales dans le dossier Sofitel de New York. Ce procès s'achève vraiment comme un véritable camouflet, principalement à l'adresse des juges d'instruction. Ils avaient renvoyé devant le tribunal correctionnel plus de 13 prévenus. 12, dont le fameux Dodo la Saumure, sont relaxés. \"On a rarement vu un camouflet aussi cinglant\", conclut le journaliste."	Thomas Horeau	France 2	6	12	2015
Afrique du Sud : les violences à caractère xénophobes se multiplient	"Une équipe de France 2 fait un point sur la situation à Johannesburg après une nouvelle nuit de violences.Les autorités ont renforcé la présence policière à Johannesburg (Afrique du Sud) après une nouvelle nuit de violences à caractère xénophobes. Les Sud-africains veulent forcer les immigrés à quitter leur pays au plus vite. Ils accusent les étrangers de voler leurs emplois. \"Nous en avons assez, ils doivent partir\", s'exclame un Sud-Africain au micro de France 2. 40% de chômages chez les jeunes Face à cette montée de la violence, la police est obligée d'intervenir à coup de balles en caoutchouc. Des violences qui sont le résultat de plusieurs mois de tensions extrêmes. En Afrique du Sud, le taux de chômage chez les jeunes est de plus de 40%. Les immigrés sont des boucs émissaires tout trouvés. Un acharnement qu'ils ne comprennent pas. \"À l'époque de l'apartheid, nous soutenions l'Afrique du Sud, alors je veux que ce gouvernement nous soutienne\", confie l'un d'entre eux. Mais tous les Sud-Africains ne sont pas xénophobes. A Durban, des milliers de personnes ont manifesté pour que ces violences cessent."	Thomas Horeau	France 2	4	18	2015
"Agneau génétiquement modifié : \"Pas de risque sanitaire\""	"Cette apparition d'un agneau génétiquement modifié est-elle dangereuse pour la santé ? Le spécialiste santé de France 2, Jean-Daniel Flaysakier, nous éclaire sur les conséquences possibles.Y a-t-il un risque à consommer de la viande d'agneau génétiquement modifié ? \"Cela ne représente qu'un gène parmi des milliers du capital génétique du mouton\", précise tout d'abord Jean-Daniel Flaysakier. En outre, une protéine se dégrade à 56 degrés, donc si on fait cuire l'agneau, a priori, la protéine translucide disparaît. \"Je pense que le risque, franchement, est zéro\", rassure le docteur. \"Pas la moindre trace de toxicité\" \"On consomme des OGM depuis quinze ans\", rappelle Jean-Daniel Flaysakier qui fait remarquer que cette pratique est extrêmement encadrée et surveillée. \"On a fait des centaines de tests sur les aliments. A ce jour, scientifiquement, on n'a jamais trouvé la moindre trace de toxicité sur la plupart des produits. On ne trouve aucune différence significative\", précise le docteur."	Thomas Horeau	France 2	6	23	2015
Agression d'un bâtonnier à Melun : la sécurité des tribunaux remise en question	"Un avocat a tiré à plusieurs reprises ce jeudi 29 octobre à Melun sur un bâtonnier, le blessant grièvement avant de se donner la mort.La panique s'est emparée des couloirs du palais de justice de Melun ce jeudi 29 octobre. Il est 9h30 ce matin, plusieurs coups de feu viennent d'être tirés au deuxième étage. Quand les secours arrivent sur place, l'avocat Joseph Scipilliti vient de tirer à trois reprises sur le bâtonnier Henrique Vannier avant de se donner la mort. Les deux hommes avaient rendez-vous. L'avocat devait être suspendu pour des manquements déontologiques. Il avait notamment envoyé des lettres de menaces au bâtonnier. Un testament dans lequel il préméditait son acte C'est avec une arme qu'il est entré ce matin au tribunal. Contrairement au public, les avocats ne sont pas fouillés. Un drame qui pose question sur la sécurité des tribunaux. Pour Christiane Taubira, \"il n'est pas concevable que nos juridictions [...] deviennent [...] des lieux dangereux\". La nuit dernière, le tireur avait envoyé une longue lettre à un site internet d'extrême droite, un testament dans lequel il préméditait son acte. Le bâtonnier est ce soir grièvement blessé. Hospitalisé à Créteil, ses jours ne sont plus en danger."	Elsa Pallot	France 2	10	29	2015
Agression de Nice : Coulibaly sort du silence	"Moussa Coulibaly a évoqué \"une haine des juifs, des policiers et des militaires\".Moussa Coulibaly, auteur de l'agression de trois soldats devant un centre culturel juif, mardi 3 février à Nice (Alpes-Maritimes), est sorti du silence et a commencé à parler aux enquêteurs de la DGSI. \"Jusqu'à présent Moussa Coulibaly n'est pas prolixe. Il ne répond qu'à une question sur dix\", relate l'envoyé spécial de France 2 sur place, Olivier Theron. \"Une haine des juifs, des policiers et des militaires\" Les enquêteurs cherchent à savoir si l'homme a agi seul, s'il avait des complices, s'il savait que les militaires gardaient un centre communautaire juif. L'auteur des coups de couteau \"reconnaît une haine des juifs, des policiers et des militaires. Il aurait voulu punir la France qui pour lui persécuterait les musulmans à travers le monde\", poursuit le journaliste. Il vient tout juste d'être présenté à un juge. Moussa Coulibaly sera ensuite transféré à Paris, dans l'après-midi, pour être entendu par la sous-direction antiterroriste."	Thomas Horeau	France 2	2	5	2015
Agression sexuelle sur mineur : ce que dit la loi	"En plateau Jihane Benzina fait le point sur les mesures pour prévenir des agressions sur mineurs.Un animateur scolaire a reconnu fin octobre avoir agressé sexuellement au moins 10 enfants. Pour prévenir ce genre de situation, il existe une circulaire. La dernière date du 11 mars 2015. \"Elle prévoit que la justice a l'obligation d'informer l'employeur, en l'occurrence, c'est l'Éducation nationale en cas de condamnation ou alors d'ouverture de procédure pénale\", explique en plateau Jihane Benzina. La loi Si la personne n'est pas employée par l'Éducation nationale, la loi vient de se durcir. Mardi dernier, un cadre juridique très strict a été défini et le décret d'application devrait être publié dans les jours qui viennent. \"Ce qui change, c'est qu'il englobe désormais toute personne exerçant une activité en contact avec des mineurs. Désormais, l'alerte sera donnée très en amont s'il y a une garde à vue ou même une audition dès lors qu'il y a des indices graves et concordants\", détaille la journaliste de France 2. Autre point important, la justice n'informera plus seulement l'Education nationale, mais aussi les administrations de l'État, les collectivités territoriales et tout ce qui est établissements de santé et social."	Thomas Horeau	France 2	12	10	2015
Agression à Aubervilliers : l'enseignant avait tout inventé	Il avait affirmé avoir été agressé au cutter par un individu se réclamant de l'État islamique. En réalité, il avait tout inventé. France 2 revient pour cette curieuse affaire.L'instituteur d'Aubervilliers avait voulu faire croire qu'il avait été agressé à l'arme blanche. Et l'État l'avait pris très au sérieux. Une école fermée. Des barrages de police. Une ministre de l'Éducation qui fait le déplacement. Le parquet anti-terroriste saisi. Tout cela pour une agression imaginaire inventée par un enseignant. L'histoire commence vers 7h ce matin. Un enseignant affirme avoir subi une agression au cutter par individus se réclamant de l'État islamique. Tout est faux Il décrit un agresseur cagoulé, ganté, vêtu d'une combinaison et qui aurait fait référence à l'État islamique. Mais en réalité, tout est faux. Face aux enquêteurs, l'enseignant avoue cet après-midi avoir tout inventé. L'enseignant s'est tout simplement automutilé. L'enseignant encourt six de mois de prison pour dénonciation de crime ou de délit imaginaire.	Elsa Pallot	France 2	12	14	2015
Agriculteurs : la difficile question de la succession	"Afin de ne pas abandonner sa ferme, au moment de partir à la retraite, un éleveur de la Drôme s'est associé avec deux jeunes agriculteurs.Au moment de prendre leur retraite, de nombreux agriculteurs peinent à trouver des repreneurs. Une équipe de France 2 a rencontré un éleveur de la Drôme qui se démène pour sauver sa ferme. À 69 ans, Alain Plantier n'a pas d'enfants. Cet agriculteur n'avait donc personne à qui transmettre son exploitation. Un véritable crève-coeur pour cet homme. Alors pour éviter une telle situation, Alain a pris les devants. Avant de partir à la retraite, il a souhaité transmettre sa ferme à de plus jeunes, petit à petit. \"On est tous à égalité sur la ferme\" \"Ce que je ne voulais pas c'est qu'elle disparaisse, que les terres soient toutes dispatchées à droite, à gauche, c'est une ferme qui existe depuis des générations. Je ne voulais pas être celui qui la détruisait\", explique-t-il. Les candidats à l'exploitation sont nombreux. Finalement, l'agriculteur en a choisi deux. Pour l'heure, tout fonctionne. Les trois associés sont sur la même longueur d'onde. \"On est tous à égalité sur la ferme, on touche tous le même salaire, mais chacun est responsable de son atelier\", témoigne Martin De Douhet. \"Aujourd'hui, je peux laisser ma place, surtout que je vais encore être remplacé par quelqu'un d'autre\", lance Alain, soulagé."	Thomas Horeau	France 2	2	27	2015
Agriculteurs en colère : travailler 70 heures par semaine, sans toucher le moindre salaire	Ce lundi 20 juillet, des agriculteurs en colère ont barré les accès à Caen. Une équipe de France 2 est partie à la rencontre d'un producteur de lait en Dordogne pour comprendre la situation.Les producteurs de lait, de porcs et de bovins sont pris à la gorge. Frédéric Dupont vend son lait à un transformateur pour faire du fromage à tartiner, mais à perte : 31 centimes le litre alors qu'il faudrait 35 centimes pour couvrir les charges. L'éleveur a repris la ferme de ses parents, il y a 28 ans. Il travaille avec sa femme et un employé qu'il faut payer tous les mois. Mais le plus gros poste de dépenses, ce sont ces granulés qu'il achète 6 000 euros par mois. Il y a aussi le remboursement du crédit pour le hangar (5 000 euros) et le carburant (2 500 euros). Autant de dettes qui s'accumulent. La ferme fonctionnera-t-elle dans un an ou deux ? L'an dernier le chiffre d'affaires de l'exploitation était de 350 000 euros. Les charges et les remboursements s'élevaient à 371 000 euros, soit un déficit de 21 000 euros. Avec un tel bilan, impossible de se prélever un salaire, ni pour lui ni pour sa femme. Malgré cela, Frédéric Dupont continue à travailler 70 heures par semaine. À 53 ans, il n'a guère d'autres choix. Sa fille de 22 ans espère reprendre l'exploitation, mais la ferme fonctionnera-t-elle encore dans un an ou deux ?	Elsa Pallot	France 2	7	20	2015
Agriculture : la maladie de la langue bleue détectée dans trois départements	"La Creuse, l'Allier et le Puy-de-Dôme sont touchés. Pour les producteurs d'ovins et de bovins, c'est un vrai coup dur.Alors que leur secteur est déjà en crise, les éleveurs doivent affronter un nouveau problème : la fièvre catarrhale, également appelée maladie de la langue bleue. Cette maladie affaiblit les bêtes, parfois jusqu'à ce qu'elles meurent. Elle ne présente pas de risque pour l'homme. Le département de la Creuse a été touché. France 2 a rencontré un éleveur. Son troupeau se trouve à quelques kilomètres de la dizaine d'animaux infectés. Depuis trois jours, dans une zone de 150 kilomètres, tout élevage de moutons ou de bœufs doit rester confiné en observation. 21 départements sous mesures de précaution Conséquence, tous les marchés aux bestiaux de la région sont annulés. Au total, 21 départements sont concernés par des mesures de précaution. \"Tous les centres de regroupement sont interdits, les marchés sont interdits. Il n'y a que de ferme à ferme qu'on a le droit\",explique Gilles Boulet, négociant et éleveur. C'est une perte financière importante, surtout pour les éleveurs de veaux, qui seront déclassés au bout d'un certain temps. Les troupeaux vont donc devoir être vaccinés, pour une somme estimée entre 2 et 4 euros par bête."	Thomas Horeau	France 2	9	18	2015
Agriculture : quand la ferme se transforme en chaîne industrielle	"Les éleveurs se lancent dans le high-tech pour faire évoluer leur ferme et économiser du temps.Robots et logiciels de gestion : près d'une ferme sur dix est équipée. Dans une ferme laitière automatisée en Côte-d'Or, un ballet de robots rythme le quotidien. Pour l'éleveur, plus question de se lever à 5 heures pour traire les vaches. Un robot s'en charge. La machine reconnaît la vache et sa mamelle et se cale avec précision. \"La production attendue de cet animal est de 16,2 kg, la traite est en train de s'effectuer, on peut voir la production avec le débit instantané\", explique l'éleveur face à un écran. Le robot s'arrête automatiquement quand il n'y a plus de lait. Économie d'énergie Et le mécanisme ne s'arrête pas là. La nourriture des animaux est également assurée par un robot : \"Les vaches vont se déplacer individuellement à leur rythme et vont venir manger de la nourriture tout au long de la journée\", explique Brice Minot, éleveur laitier. Ces robots permettent d'alléger les tâches de l'éleveur, qui économise cinq heures de labeur chaque jour. \"Toutes les tâches ingrates sont effectuées par les robots\", poursuit-il."	Elsa Pallot	France 2	2	27	2015
Aiguilles-en-Queyras (Hautes-Alpes) : une station fantôme	"En France, certains domaines skiables ont été abandonnés pour des raisons économiques. C'est le cas à Aiguilles, dans les Hautes-Alpes. Reportage de France 3.Le village d'Aiguilles (Hautes-Alpes) avait tout pour être une belle station de ski. 1400 mètres d'altitude, de la neige ou encore des équipements pour enfants. Mais depuis dix ans, l'ancienne station d'Aiguilles 2000 est devenue fantôme. \"La c'était le télésiège, témoigne Manu Chancel, directeur de l'école de Ski d'Aiguilles, au micro de France 3. C'était une très belle station\". Mais aujourd'hui tout a disparu. Pas les moyens de continuer \"Aujourd'hui, c'est juste un beau versant de montagne\", explique le guide Nicolas Bernard. En haut du domaine, le restaurant d'altitude est lui aussi désert. Il y a dix ans, il fallait changer le télésiège et la vallée n'en avait pas les moyens. Aiguilles a été sacrifié au profit des autres villages. Du coup, certains se mobilisent pour un projet privé avec le rêve qu'un jour l'activité redémarre."	Philippe Denis	France 3	3	7	2015
Ain : la sécheresse fait des ravages dans les étangs	"Le département aux 1 000 étangs manque d'eau. Une situation inédite depuis la grande sécheresse de 1976. Les poissons sont asphyxiés.Le département de l'Ain connaît un été caniculaire et sans pluie ou presque. Les conséquences ne sont pas négligeables. La Dombes est pratiquement à sec. \"Sur huit hectares, il reste trois hectares d'eau\", se désole Jean-Luc Payet-Pigeon, syndicat des propriétaires et exploitants de la Dombes. L'étang devrait être rempli de poissons divers comme des carpes, des brochets ou des sandres. Mais ceux-ci ont été décimés, asphyxiés, car le peu d'eau qui reste est à une température trop élevée. Profonde inquiétude \"Il n'y a plus rien dans l'étang, il n'y a plus de poissons, c'est une catastrophe\", avoue Marc Cutet, exploitant. Pour ne rien arranger, les oiseaux prédateurs profitent de la situation et se régalent dans les zones plus profondes où les quelques poissons ont trouvé refuge. Pour limiter les dégâts, les étangs sont oxygénés lorsque c'est possible. La situation inquiète toute la filière dans cette région qui est une grande productrice de poissons d'étang."	Thomas Horeau	France 2	8	17	2015
Air Cocaïne : Bruno Odos et Pascal Fauret rattrapés par la justice	"Nouvel épisode dans l'affaire Air Cocaïne. En direct du palais de justice de Marseille, Alexandre Lépinay fait le point.Après leur fuite rocambolesque, les deux pilotes suspectés dans l'affaire Air Cocaïne vont dormir ce lundi 2 novembre en prison. Ils \"vont être entendus au palais de justice de Marseille par la juge d'instruction chargée du dossier. Tout d'abord attendu dans la journée, le premier, Bruno Odos, sera finalement présenté mardi. Pascal Fauret devra quant à lui attendre mercredi pour être entendu. Les deux hommes devraient être transférés cette nuit à Marseille\", rapporte Alexandre Lépinay en direct de Marseille (Bouches-du-Rhône). Pas encore de date pour le procès Ces deux interpellations portent sur le volet de l'affaire ouverte en mars 2013. Les deux pilotes sont entendus dans le cadre d'une vaste affaire de stupéfiants à l'échelle internationale. Ils sont également suspectés d'avoir participé à la livraison de dizaines de kilos de cocaïne sur un aérodrome du Var, proche de Saint-Tropez, peu de temps avant leur interpellation à Saint-Domingue (République dominicaine). La juge d'instruction chargée du dossier, Christine Saunier-Ruellan, pourra décider de les placer en détention provisoire ou alors de les laisser en liberté sous contrôle judiciaire dans l'attente de l'instruction ou d'un procès dont la date n'est pas encore fixé."	Philippe Denis	France 3	11	2	2015
