title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Bactérie E. coli : les questions sont nombreuses après des intoxications massives	"Depuis janvier 2022, la France connaît une brusque flambée d’intoxication alimentaire due à la bactérie E. coli. Les autorités sanitaires ont confirmé un lien avec les pizzas surgelées Fraîch’up de la marque Buitoni. 75 enfants sont tombés malades et deux sont décédés.Pour Vanessa, son fils est un miraculé. En février dernier, quelques jours après avoir consommé un morceau de pizza, son fils de 12 ans ressent des symptômes alarmants. \"J’avais du mal à respirer la nuit, j’avais chaud (...) j’ai commencé à avoir des vomissements, c’était deux par jour, après ça s’est aggravé par sept vomissements par jour\", décrit le jeune enfant. Il a été hospitalisé en urgence et passera trois jours en réanimation. L’enfant est victime de la bactérie E. coli et souffre d’une grave insuffisance rénale. Une bactérie très résistante Sa mère Vanessa raconte : \"On vous explique que ça peut aller jusqu’à la dialyse, ça peut vraiment être grave et aller jusqu’au don d’organe\". Les investigations sanitaires se poursuivent, comme pour 33 autres enfants, afin de démontrer le lien avec les pizzas surgelées Buitoni. Ce lien a déjà été prouvé dans 41 cas. La farine des pizzas aurait pu être souillée avant d’être utilisée. L’enquête s’avère compliquée, car même si la pizza est cuite à 230 degrès, la bactérie E. coli est très résistante. Les défenses immunitaires des enfants luttent ensuite moins efficacement contre la bactérie."	Philippe Denis	France 3	3	31	2022
Bactérie E.coli : rappel massif de pizzas surgelées	Si vous avez dans votre congélateur des produits de la marque Fraîch’UP de Buitoni, il vous est demandé de les jeter sans délai. Les cas de contamination à la bactérie E.Coli se multiplient. Depuis début 2022, deux enfants sont décédés.  L’affiche a été collée ce samedi matin, les pizzas Fraîch'UP sont aussitôt retirées du rayon. Pour l’instant, pas de preuve que la bactérie Escherichia coli, détectée dans l’un des produits, soit à l’origine de contaminations. Contacté, le groupe affirme que les retraits des lots est avant tout une mesure de précaution. Même s’il n’existe, à notre connaissance, aucun lien avéré entre nos produits et les intoxications survenues, nous avons pris l’initiative (...) de procéder au rappel de toutes les pizzas.” Cette bactérie, naturellement présente dans le tube digestif des êtres humains, peut se révéler toxique dans les aliments crus. Douleurs, vomissements, une infection peut avoir des conséquences très graves sur les personnes fragiles. Depuis janvier, deux enfants sont décédés à la suite d’une contamination.  L’entreprise précise qu’une enquête est en cours pour déterminer l’origine de la contamination, y compris dans d’autres produits. En cas de doute, vous pouvez contacter le service consommateur de la marque à ce numéro : 0 800 22 32 42. Pour se protéger des risques d'infection, les autorités sanitaires rappellent qu’il est important de se laver les mains avant les préparations des repas et de cuire à haute température les aliments crus. T F1 | Reportage L. Merlier, A. Malavaud, D. Salmon	""	TF1	3	19	2022
Badges d'immeubles : ils n'arrêtent pas les cambrioleurs	Les badges d'immeubles permettent aux postiers de rentrer dans n'importe quel bâtiment pour accéder aux boîtes aux lettres. Certains les utilisent pour voler des colis ou cambrioler des appartements. Le secteur travaille sur une version inviolable.  Christopher Lowe n'a aucun doute. Une semaine après la visite de démarcheurs publicitaires dans sa copropriété, la serrure de ses portes a été forcée. Selon lui, les délinquants sont entrés grâce à un pass universel, comme ceux utilisés par les facteurs ou les techniciens d'EDF, par exemple. Désormais, la copropriété s'est équipée de vidéosurveillance et d'une application mobile capables de surveiller toutes les entrées et les sorties si un badge suspect est détecté. Christopher Lowe peut interdire l'accès. Dans cette autre résidence, un individu accède au hall très facilement. Ici, il en profite pour voler dans les boîtes aux lettres. Dans le pays, 350 000 immeubles sont accessibles grâce à des badges universels. Comment mieux contrôler leur utilisation ? À la poste, les badges des facteurs ne fonctionnent plus en permanence. Ils doivent être réactivés tous les matins avant de partir en tournée. Un système de sécurité renforcé qui s'est montré efficace, mais qui n'est pas encore infaillible. La police affirme que les cambriolages à l'aide de ces badges ont diminué, mais qu'un trafic de copies persiste. Plus de détails dans le reportage en en-tête de cet article. TF1 | Reportage I. Bornacin, H. Dreyfus	""	TF1	9	2	2022
"Bagages perdus à Roissy : \"j'ai dépensé 1200 dollars pour tout racheter durant mon voyage\""	"À l'aéroport de Roissy, 35.000 bagages ont été égarés au début du mois de juillet. Vendredi 15 juillet, le ministre des Transports annonçait qu'ils avaient tous été réacheminés. Mais selon les informations de TF1-LCI, plusieurs centaines de valises n'auraient toujours pas été restituées.  Les images des milliers de bagages entassés à Roissy-Charles de Gaulle ont fait le tour du monde. Au total, ce sont plus de 35.000 valises perdues qui devaient être restituées à leurs propriétaires à partir de ce mercredi 13 juillet dans la soirée, selon Augustin de Romanet, le PDG du groupe ADP. Deux jours plus tard, le 15 juillet, le ministre des Transports Clément Beaune a assuré que l'incident était enfin terminé. \" Il y a eu 35.000 bagages à réacheminer, ça a été fait intégralement\", a-t-il affirmé au micro de France info. La gestion des litiges reste toujours compliquée après deux semaines chaotiques. À Lyon, par exemple, un couple attend toujours sa valise perdue à Roissy le 1er juillet. Le service client d'Air France ne prend personne au téléphone. \"Nous sommes hors de nous. L’application d’Air France est complètement HS. C’est vraiment ne pas considérer sa clientèle\", explique l'homme. \"Le statut de mon bagage aujourd’hui, c’est toujours indiqué \"merci de compléter le formulaire\"\", renchérit sa compagne. Pour rappel, cet incident s'était produit suite à une panne informatique couplée à un mouvement de grève le 1er juillet qui a bloqué une machine de triage pendant deux heures. Depuis, 100 personnes de plus travaillent chaque nuit pour rattraper le retard, a affirmé le PDG du groupe."	""	TF1	7	15	2022
Baie de Seine : naufrage d’un bateau de pêche et de ses trois passagers	"Au large du Havre (Seine-Maritime), un bateau de pêche à la coquille Saint-Jacques a été retrouvé retourné en pleine mer. Sur place en direct, on retrouve Mehdi Weber pour faire le point sur la situation.C’est au large des côtes, à la pointe nord-ouest de la ville du Havre (Seine-Maritime) qu’ont lieu les recherches, \"qui risquent peut-être d’être suspendues, précise Mehdi Weber, en direct du Havre. Car (…) le vent se lève, un avis de tempête vient d’être publié, pourtant deux personnes sont toujours recherchées après ce naufrage.\" Tout a débuté jeudi 3 février, \"par un appel reçu par le Centre régional opérationnel de surveillance et de sauvetage. Un bateau de pêche déclare avoir percuté la coque d’un bateau qui s’est vraisemblablement retourné\", rapporte Mehdi Weber pour le 12/13 de France 3. Deux personnes toujours portées disparues \"Très vite, les secours sont déployés avec des navires de la marine et de la SNSM. Certains bateaux de pêche ont même été déroutés pour faire des recherches. Près de la coque, un naufragé est retrouvé inconscient et l’hélicoptère de la marine l’hélitreuille. Il a été transféré par la suite à l’hôpital du Havre mais il est depuis décédé. Selon la préfecture maritime, le bateau est un navire de pêche et son nom, c’est le Milano. Il avait à son bord trois personnes, deux sont donc toujours portées disparues\", détaille le journaliste Mehdi Weber."	Pierre-Yves Grenu	France 3	2	4	2022
Baignade : savez-vous ce que signifient les nouveaux drapeaux de plage ?	"Vous vérifiez toujours les drapeaux de baignade avant de rentrer dans l’eau ? Attention, ils évoluent cette année. On vous explique la nouvelle signalétique.  \"C’est pour un départ de course ?\". Les promeneurs sur la digue d’Anglet (Pyrénées-Atlantiques) étaient plutôt surpris vendredi dernier. Car à la veille du week-end de Pâques, de nouveaux drapeaux sont apparus en bord de mer. Depuis le 1er mars, ils sont obligatoires sur toutes les plages françaises surveillées, selon un décret paru au Journal officiel le 31 janvier 2022. Finie donc la signalétique que vous connaissiez depuis 60 ans. Lorsque vous vous baignerez cet été, les drapeaux ne seront plus triangulaires, mais rectangulaires. En bord de plage, la couleur des drapeaux qui annoncent les conditions de baignade ne change pas. Vert pour dire que rien ne s’oppose à la baignade, jaune pour une baignade autorisée mais avec précaution, rouge pour une baignade interdite et violet en cas de pollution. En revanche, des nouveaux codes couleur apparaissent. Des drapeaux rouges et jaunes remplacent désormais les flammes bleues et délimitent la zone de nage. En ce qui concerne la pratique des sports nautiques, les surfeurs devront s’y adonner à l’extérieur des drapeaux à damier. Cette uniformisation sera notamment plus claire pour les visiteurs étrangers. \"Aujourd’hui, la France ressemblera un peu à ce qui se fait aussi partout dans le monde, parce que partout il y a des drapeaux rouges et jaunes sur les zones de baignade. Donc les étrangers qui viendront en vacances ne seront pas surpris\", explique Cyril Lafitte, responsable des plages d’Anglet, dans le reportage du 13H de TF1 en tête de cet article."	""	TF1	7	1	2022
Baisse des prix : les fraises françaises stars des étals	En 2022, sur les étals des marchés, les fraises semblent moins chères que d'habitude. En cause, une météo chaude et ensoleillée qui a fait mûrir les fruits bien plus vite que prévu. Certains producteurs ont du mal à écouler leurs récoltes.  Mara des bois, Gariguette, Cléry... Sur ce marché de Sainte-Maxime (Var), des fraises, il y en a pour tous les goûts. Et les étals ne se désemplissent pas. La météo est avantageuse. Les fortes chaleurs permettent aux fraises de mûrir plus vite. Pour cette année 2022, la récolte est particulièrement abondante. Cette surproduction entraîne inévitablement une baisse des prix de quelques centimes, mais qui ne passe pas inaperçu. Ces récoltes importantes ont surpris les producteurs. Et certaines variétés de fraises, comme la Joly, ont poussé trop vite. C'est notamment le cas dans un champ à Montcaret (Dordogne). En redoublant d'efforts, Francis Carnet-Guillot, producteur de fraises, en cueille jusqu'à 250 kg par jour. Pour d'autres, sans mains d'œuvre supplémentaires, cette récolte plus importante que prévue est un défi. Travaillant dans une exploitation familiale, Martin Roquecave craint d'être rapidement débordé. Ce producteur de fraises de Dordogne espère le retour de la douceur, sans quoi la saison des fraises pourrait s'arrêter plutôt que prévu, dès la fin de ce mois de mai. TF1 | Reportage L. Attal, C. Eckersley, S. Bougriou	""	TF1	5	13	2022
Baisse des ristournes, le retour du litre à deux euros	"Avec la baisse des aides à la pompe, le litre du carburant repasse globalement au-dessus de 2 euros. Qu'en pensent les automobilistes du Calvados ? Reportage du 13H de TF1.  Avec plus de deux euros le litre, les clients sont rares dans cette station du Calvados. \"Deux euros, c'est énorme effectivement. Mais qu'on n'a pas le choix, il faut le faire\" ; \"J'ai trouvé une technique. Je ne mets que 50 euros à chaque fois. J'ai l'impression de ne pas consommer\", témoignent des automobilistes. Certains n'ont pas le choix, mais d'autres ont plutôt préféré éviter les longues files d'attente. \"Il y avait trop de monde hier. Pour faire le plein, c'était la folie\", confie un consommateur. La folie, pas tant que ça, à partir de 23h mardi soir, l'heure idéale. \"Je me suis dit qu'il fallait que j'en profite en rentrant pour remettre un petit peu de carburant\", lance un autre. Pas de temps à perdre surtout quand la plupart des stations sont en rupture. Pour ces deux automobilistes, il est difficile de trouver du gasoil. Depuis mardi, les stations Total restent fermées en attente d'approvisionnement."	""	TF1	11	16	2022
Baisse du prix des carburants : à qui faut-il dire merci ?	"Depuis la mi-mars, les prix des carburants poursuivent leur lente baisse. La remise de 18 centimes mise en place par le gouvernement n’est pas l’unique facteur expliquant cette décrue.  1,82 euro le litre de diesel, 1,72 euro en moyenne pour celui de sans plomb 95 : les prix des carburants ne cessent de diminuer depuis deux semaines. Un répit pour beaucoup d’automobilistes, même si certains restent prudents. \"C’est une bonne nouvelle, mais ça ne peut durer qu’un certain temps\", estime par exemple l'un d'eux dans la vidéo du JT de 20H de TF1 en tête de cet article. Il y a deux semaines, les prix flirtaient avec les deux euros le litre, alors cette baisse de 14% fait du bien au porte-monnaie, notamment pour les professionnels, comme les plombiers ou encore les livreurs. Elle n’est toutefois pas encore suffisante, constate une infirmière à domicile qui touche 2,50 euros par déplacement. \"Quand c'était à deux euros, c'était déjà difficile ; même à 1,80 euro, c'est toujours difficile\", s'inquiète-t-elle. Pour Francis Pousse, président national des distributeurs de carburants et d'énergies nouvelles, cette baisse s’est jouée en deux temps. La semaine dernière, elle était due à la remise gouvernementale, de 15 à 18 centimes par litre, mise en place le 1er avril. Mais cette aide, qui se poursuivra jusqu’au 31 juillet, n’est pas l’unique facteur expliquant cette décrue. Certains distributeurs comme Total ont annoncé qu’ils allaient rogner quelques centimes sur leur marge pour limiter les prix. Cette baisse va-t-elle continuer ? Les experts sont prudents… En effet, le prix du pétrole varie très vite. La guerre en Ukraine, mais aussi l’inflation élevée partout dans le monde, peuvent à tout moment faire évoluer la situation."	""	TF1	4	14	2022
Balade dans les pas des impressionnistes	Des passionnés s'amusent à reconstituer des tableaux très célèbres en vrai. On part sur l'île des Impressionnistes pour un beau voyage dans le temps.  Et si rien n'avait changé 143 ans plus tard. Cette scène peinte par Pierre-Auguste Renoir est reconstituée presque à l'identique par des habitants de Chatou (Yvelines), sur la célèbre île des Impressionnistes. Ils sont perfectionnistes pour soigner le décor et l'allure des figurants. L'aspect le plus technique de ce tableau vivant, c'est de disposer les bateaux au bon endroit. Cette association et ses adhérents passent des heures pour entretenir, restaurer et reconstruire des vieilles embarcations. Elles ont servi de modèle pour Sisley, Caillebotte, ou encore Monet, des peintres qui aimaient la navigation. L'artiste de Chatou, c'est avant tout Renoir. Il a peint près de 30 tableaux dans cette ville. Le parcours nous mène sur ses traces. L'ancienne guinguette a été rénovée récemment. Le décor n'a quasiment pas changé. La nouvelle restauratrice tenait à respecter l'esprit de la maison fournaise, c'est un petit goût d'avant. La capitale est accessible par le train depuis 1837, via un pont ferroviaire qui a inspiré de nombreux artistes.	""	TF1	7	8	2022
Balade gourmande au Pays basque	"Fontarrabie, en Espagne, est un magnifique village. Il mérite le détour avec des maisons typiques et colorées, ainsi que des tapas dans les assiettes.  Depuis Hendaye (Pyrénées-Atlantiques), dernière ville du littoral français avant l'Espagne, il suffit d'embarquer sur le Marie-Louise pour changer de décors. Cap sur Fontarrabie avec notre capitaine, Philippe Trimaille. Pour atteindre notre destination, il suffit de traverser le fleuve qui marque la frontière entre les deux pays. Fontarrabie se rapproche. À bord du bateau, un groupe d'amis franco-canadiens. Après seulement cinq minutes de traversée, les voilà arrivés en terre espagnole. Volets colorés, façade traditionnelle, il suffit de lever les yeux. Quelques mètres plus loin, le pittoresque village de pêcheurs devient une cité médiévale. Au fil des siècles, cette ville frontalière a dû apprendre à se défendre. Quelques siècles plus tard, ce sont désormais les tapas qui attirent les Français. Au Pays basque, on les appelle le pintxos. Fontarrabie a aussi l'avantage d'être bon marché. Un bar en particulier attire la foule : le \"Gran Sol\". Ses recettes ont même décroché le titre de \"meilleurs pintxos du Pays basque\"."	""	TF1	10	6	2022
Balade historique et gourmande dans la baie des Veys	Pour redécouvrir les régions de l'Hexagone, voici une immersion dans ses estuaires. Cap sur la baie des Veys (Normandie).  Un canal de 7 kilomètres mène à la baie des Veys. Depuis quinze ans, au départ du port de Carentan (Manche), Gérard fait preuve de patience et passe une heure et demie à zigzaguer. Ce n'est qu'en arrivant à l'embouchure qu'il hisse la grand-voile. Le bateau se laisse alors glisser jusqu'à la mer. Le beurre d'Isigny y est fabriqué depuis le XVIe siècle. D'Appellation d'origine protégée, il fait la réputation de la ville et de ses caramels. L'entreprise produit une tonne et demie de confiserie par jour. La trentaine de salariés sont fiers de travailler là. Les caramels d'Isigny doivent leur réputation à la qualité de leurs matières premières. Dans l'estuaire, les vaches ne sont pas les seules à profiter de cette richesse. La baie compte plus de 200 hectares de parc à huitres immergés ou à l'air libre, en fonction des marées, mais toujours irriguées par les eaux douces. Au cœur de la baie, on peut retrouver également une épave de bateau, où près de la moitié de l'armée américaine a débarqué. Un musée y est d'ailleurs dédié au Débarquement. L'estuaire de la baie des Veys a de multiples facettes. Parmi elles, une réserve naturelle sert de refuge à près de 2000 espèces.	""	TF1	6	13	2022
Balcon effondré à Angers : le procès s’ouvrira le 9 février 2022	"Pour la première fois, le groupe d’amis qui a vécu l'effondrement du balcon accepte de parler devant les caméras. Dans la nuit du 15 octobre 2016 à Angers (Maine-et-Loire), une pendaison de crémaillère a tourné au drame. Cécile était présente, discutant avec un ami sur le balcon. \"Je me souviens, il me dit ‘c’est bizarre, il bouge le balcon’ (…) et tout d’un coup, on parle, et là on entend une sorte de bruit sourd, et il s’effondre\", raconte la jeune femme. \"J’avais une dalle au niveau du dos et des gravas au niveau de la tête. Je suis resté une heure sous les dalles\", explique Baptiste, autre rescapé de l’incident. Des malfaçons pointées du doigt selon l’enquête Le bilan est lourd. Quatre de leurs amis, âgés de 18 à 25 ans perdent la vie après une chute de trois étages, soit huit mètres de haut. Cinq personnes sont renvoyées devant la justice, de l’architecte au conducteur de travaux. Ils se rejettent la responsabilité de l’accident ce qui est insupportable pour les familles des victimes. Pourtant, l’enquête révèle bien des malfaçons dans la construction du balcon. Elles attendent enfin une condamnation après cinq ans d’attente. Le procès doit s’ouvrir mercredi 9 février."	Elsa Pallot	France 2	2	1	2022
Ballater, le village de la reine	"Le convoi funèbre est passé dans un village très cher à Elizabeth II, celui de Ballater. Les habitants se sont positionnés sur le parcours avec une émotion particulière.  Il y a ceux qui sont arrivés dès l'aube, et même avant, et ceux qui viennent équipés et en famille pour ce moment historique. \"On a tout prévu\", explique madame Alexander, du café, du thé et des sièges. Ils sont là depuis sept heures du matin ces Britanniques, qu'ils soient Anglais ou Écossais, car Ballater est en deuil, mais fière d'être la première commune à rendre hommage à la reine. Elle connaissait très bien l'endroit comme l'explique le pasteur de la paroisse. \"Elle était une voisine très spéciale\", confie-il. Lorsque le convoi funèbre arrive enfin, c'est un silence impressionnant qui envahit la place. Pas un mot, pas un cri. La consigne a été donnée de ne pas jeter de fleurs non plus. \"C'est très émouvant. Je ne suis pas monarchiste, mais j'ai été choquée par la mort de la reine\", explique une Britannique. Comme si le temps s'était suspendu, la foule est restée prostrée, recueillie, plusieurs minutes après le passage de la défunte souveraine. TF1 | Reportage M. Scott, B. Rey"	""	TF1	9	11	2022
Banque : des clients de la banque N26 confrontés à des fermetures de compte abusives	"Les néo-banques remportent un franc succès en proposant de créer des comptes en ligne et sans frais. Attention cependant, le manque d'interlocuteurs peut avoir des inconvénients, comme la fermeture intempestive d'un compte sans préavis.Quand Vanessa s'est connectée à son compte bancaire en ligne, elle a vu s'afficher ce message, un peu improbable : \"Erreur, Houston, on a un problème...\". Son compte, hébergé par N26, est en réalité suspendu, et son argent, bloqué. \"C'est pas mal d'angoisses, parce que ce sont des économies que l'on a fait pour nos projets. Et de la colère. On est en train de faire pas mal de démarches pour retrouver cet argent\", assure-t-elle. La répression des fraudes se penche sur le dossier Et sur les réseaux sociaux, des histoires similaires fleurissent à propos de N26, des comptes bloqués sans explications. \"On n'obtient jamais de réponse satisfaisante via le chat, pas de numéro de téléphone. Et quand le compte est clôturé, c'est fini, vous n'avez plus de moyen de les contacter\", rapporte un autre utilisateur. La raison de ces blocages ? \"Non-respect des règles bancaires\", d'après N26. Une avocate compte porter l'affaire devant les tribunaux, car selon elle, la banque est obligée de restituer l'argent à ses clients. La répression des fraudes a décidé de se pencher sur le dossier."	Elsa Pallot	France 2	1	4	2022
Banques : 6,3 milliards d'euros dorment sur des comptes oubliés	"6,3 milliards d'euros dorment actuellement sur des comptes bancaires inactifs. C'est ce qu'on appelle \"l'épargne oubliée\" : les détenteurs d'assurances-vie ou de livrets A ne se sont pas manifestés depuis des années, alors l'argent part à la Caisse des dépôts. Le 19/20 de France 3 vous explique comment le récupérer avant qu'il ne soit trop tard.En France, plus de 6 milliards d'euros dorment sur des comptes inactifs. Lorsqu'un compte est déclaré inactif, il est conservé 10 ans par votre banque. L'argent est ensuite envoyé à la Caisse des dépôts, où il reste pendant 20 ans. Si personne ne le réclame, il est transféré définitivement à l'État. Pour éviter de perdre leur argent, les particuliers peuvent rechercher gratuitement leurs comptes inactifs et récupérer leur fonds sur le site Ciclade, créé par la Caisse des dépôts. 500 millions d'euros remis à leurs propriétaires en six ans En six ans, 500 millions d'euros ont retrouvé leurs propriétaires, mais il reste encore plus de 6 milliards d'euros à la Caisse des dépôts. La cause principale de cet argent oublié tient dans la succession. Il est en effet parfois difficile de retrouver les héritiers. Certaines assurances-vie font appel à des généalogistes pour les identifier."	Philippe Denis	France 3	2	7	2022
Barbecue : vous ne raterez plus vos grillades !	Si les trois quarts des Français possèdent un barbecue ou une plancha, il existe des modèles pas comme les autres. Ils grillent des saucisses, mais ils mettent aussi à contribution votre téléphone portable.  Pauline est devenue une professionnelle du barbecue. Elle a investi dans cette sonde connectée à son téléphone. Grâce à cet objet estimé autour de 100 euros, elle ne rate plus jamais ses cuissons. Au garage les vieux barbecues. Qu'ils soient au charbon, à l'électricité ou au gaz, ils sont aussi maintenant en Bluetooth ou en Wifi. Dans l'un des plus grands magasins du pays consacré au barbecue, Mathieu présente son innovation aux vendeurs. Après les explications, la démonstration. En un clic, il déclenche à distance cette soufflerie air chaud pour obtenir cette braise en 90 secondes. Cette méthode permet de réduire de 40% la consommation de charbons et de ne plus utiliser de produits inflammables. Ce modèle à 449 euros vient compléter la gamme de barbecues connectés. Jean-Christophe en propose une vingtaine. Il n'en avait aucun il y a encore trois ans. Pour le leader du marché, il est impossible de passer à côté de cette tendance. Un petit lapsus, car comme un ordinateur, ce barbecue nécessite une prise en main. Il est également possible de suivre un cours pour maîtriser l'engin. Tous les clients ne sont pas forcément sensibles à ces nouvelles technologies. Autre réticence : le prix. Celui-ci dépasse les 2 000 euros. Plus d'un Français sur deux possède un barbecue. Près de 34% seraient prêts à investir dans ces nouvelles générations connectées.	""	TF1	5	10	2022
Baromètre pouvoir d’achat des Français	De quelle somme supplémentaire auriez-vous besoin pour vivre convenablement ? Selon un récent sondage, la somme s'élèverait à 490 euros par mois. Comment gérer au mieux son budget ?  À Dreux, ces jeunes parents ont dû revoir leurs priorités. À deux, ils gagnent 3500 euros par mois, une somme qui leur permettait jusqu'ici de vivre convenablement. Mais désormais, à cause de la flambée des prix, ils estiment qu'il leur faudrait 500 euros de plus. Comme de nombreux Français, ils disent ne plus pouvoir épargner, surtout depuis qu'elle est en congé maternité. L'énergie figure parmi leurs plus gros postes de dépense. Pour réduire leur facture, ils débranchent les appareils électroménagers et baissent le chauffage. Autre poste qui pèse sur le budget : l'alimentaire. Cette mère de quatre enfants a dû changer ses habitudes de consommation. Elle épluche les catalogues et traque les bonnes affaires. Avec 1600 euros de revenu, Mélanie ne sait pas combien d'argent en plus il lui faudrait pour vivre mieux. Mais en attendant, elle n'achète plus qu'en promotion. À 150 km de là, Melissa est coiffeuse. Dans son salon, elle voit deux fois moins de clients que d'habitude, car ils freinent leurs dépenses. Ses revenus ont donc fortement diminué. Selon elle, il lui manque 700 euros par mois. Elle doit ainsi réduire ses loisirs. Des Français plus que jamais obligés de s'adapter. En juin, les prix devraient encore augmenter de plus de 5%.	""	TF1	5	12	2022
Basilic : l'or vert de Gênes	"En Italie, dans la région de Gênes, une toute petite feuille verte peut, à elle seule, envoûter vos papilles. Le basilic, à l'origine de la sauce pesto, y est amoureusement récolté.  Sur les hauteurs de Gênes au petit matin, un drôle de balai se prépare sur des planches de bois, des funambules d'un genre nouveau. Ils récoltent le basilic toute l'année selon la méthode traditionnelle, parfois acrobatique. Ruggero Rossi, producteur de basilic \"R&C di Rossi Ruggero\" à Gênes, cultive cet or vert depuis plus de 20 ans. Seule une dizaine de producteurs détiennent les secrets du basilic. Entre mer et montagne, le microclimat est idéal, jamais moins de 18 °C dans les serres chauffées. Cette plante fragile se récolte à la main. Le basilic est l'ingrédient principal du pesto, la deuxième sauce la plus vendue au monde après la sauce tomate. Le fabricant Artigiana Genovese produit plus de 3 millions de pots par an. Vendus aux États-Unis, au Danemark ou encore en France. Il existe même un championnat mondial du pesto. Le concours est très sérieux en Italie. Son fondateur se trouve à Gênes. Roberto Panizza est le roi du pesto. Son secret, un mortier géant et sept ingrédients indispensables : le basilic, mais aussi l'ail, l'huile d'olive, les pignons et le parmesan. Les Génois sont très attachés au pesto qui les ramène en enfance. Une madeleine de Proust qui traverse les époques et les frontières. Découvrez la suite de ce reportage dans la vidéo en tête de cet article. TF1 | Reportage E. Despatureaux, N. Clerc, M.H Maison"	""	TF1	1	29	2022
Basilic : l'or vert de Gênes	Extrait du journal de 20h du samedi 29 janvier 2022 présenté par Anne-Claire Coudray sur TF1.	""	TF1	1	29	2022
Bassin d'Arcachon : à l'approche des fêtes, les parcs à huîtres sous haute surveillance	Chaque année, de grandes quantités d'huîtres sont volées. Sur le Bassin d'Arcachon, la gendarmerie vient de déployer un hélicoptère pour surveiller les bassins ostréicoles. Chaque année, le syndicat d'ostréiculteurs investit 25 000 euros rien que ces missions de surveillance.  Une embarcation est à côté des parcs ostréicoles. En quelques minutes, plusieurs poches d'huîtres peuvent être dérobées. Il faut donc rapidement vérifier si quelqu'un se trouve à bord. Avec sa caméra thermique, l'hélicoptère quadrille rapidement la zone et sur l'eau, la brigade nautique se charge d'intercepter les bateaux en mouvement. Un pêcheur de dorade rentre au port. Il n'y a pas eu de vol cette nuit-là. Mais les gendarmes ont déjà eu des nuits plus agitées. Les contrôles reprennent à neuf heures en marée basse. Chaque bateau est identifié pour enregistrer les allers-retours des ostréiculteurs et recouper les informations en cas de vol. À l'approche des fêtes, les parcs sont pleins et peuvent attirer les convoitises. Les ports de stockage sont également des cibles pour les voleurs. Chaque année, le syndicat d'ostréiculteurs investit 25 000 euros pour assurer une surveillance. Les huîtres se vendront plus cher cette année, alors tous les professionnels redoublent de vigilance à moins de trois semaines de Noël.	""	TF1	12	7	2022
Bassin d'Arcachon : à la découverte des vieux gréements	"Le 12/13 part, vendredi 29 avril, en balade sur le bassin d'Arcachon, à bord de vieux gréements. Ces bateaux en bois, qui datent parfois de plus d'un siècle, sont restaurés par des passionnés.Sur le port de La Teste-de-Buch (Gironde), des marins profitent des vacances de Pâques pour sortir leur vieux gréement. Moment crucial : il faut hisser la grand-voile, et en profiter pour tester le matériel. Ce type de bateau, également appelé \"bac à voile\", il y en a une dizaine sur le bassin d'Arcachon. À la fin du XIXème siècle, ils ont permis aux ostréiculteurs de transporter de fortes charges sous un faible tirant d'eau. Les gréements sont aujourd'hui devenus des bateaux de loisir Aujourd'hui, les gréements sont devenus des bateaux de loisir. \"Principalement, les régates se déroulent pendant les fêtes de village sur le bassin, ce qui permet de combiner la convivialité des fêtes de village avec le plaisir de naviguer sur les bateaux traditionnels\", explique Christian Girard, président de l'Association de plaisance traditionnelle du bassin d'Arcachon. Dans un chantier naval à Gujan-Mestras (Gironde), six bateaux sont construits ou entièrement rénovés chaque année."	Pierre-Yves Grenu	France 3	4	29	2022
Batteries électriques : une mine d’emplois pour les Hauts-de-France	"Une troisième grande usine de batteries électriques va être construite à Dunkerque, avec à la clé 1 200 emplois. Comme les deux précédentes, elle sera implantée dans ce département du Nord. Pour quelles raisons ?  Pour l'instant, c'est un champ de terre de 150 hectares, comme vous pouvez le voir dans la vidéo en tête de cet article. Le terrassement a déjà commencé, car dans trois ans, il y aura ici sept usines ultramodernes. 1 200 emplois directs et 3 000 emplois indirects seront créés sur ce site de production : Verkor produira des batteries haute performance pour les voitures électriques. Mais pourquoi l'entreprise a-t-elle choisi Dunkerque ? C'est un emplacement stratégique. D'abord, il y a le port qui permet d'être approvisionné et d'exporter facilement. Il y a aussi à proximité de gros clients, notamment Renault et Alpine. Mais aussi de nombreux sous-traitants de l'automobile qui misent tout sur l'électrique. \"Quand vous avez un tissu de sous-traitants, fournisseurs, partenaires qui sont dans une même zone géographique, ça fait de l'émulation, du partage de compétences et d'expérience, ça fait travailler les gens ensemble plus facilement\", explique Benoît Lemaignan, PDG de l'entreprise Verkor. Dans les Hauts-de-France, il y aura donc trois sites de production de batteries. Tous sont situés à moins d'1h30 de route. En juin 2021, Renault avait annoncé la création de sa nouvelle usine à Douai, où sera assemblée la future R5, entièrement électrique. L'autre grand constructeur français, Stellantis, a installé son site de fabrication à Douvrin. Et à chaque fois, ce sont des milliers d'emplois à la clé : 1 200 à Dunkerque, 2 000 à Douvrin et 2 500 à Douai. Une main-d'oeuvre qu'il faudra former à de nouveaux métiers. Avec ces implantations, la France souhaite combler son retard pour devenir le leader en Europe de la voiture électrique et protéger l'industrie automobile qui fait vivre plus de deux millions de salariés."	""	TF1	2	2	2022
