title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Accord de libre-échange : frictions entre l'Europe et les Etats-Unis	Le président américain Barack Obama s'est rendu en Allemagne pour promouvoir le traité controversé de libre-échange entre les Etats-Unis et l'Europe.Le TAFTA ou le TTIP. Ces deux acronymes désignent le même traité sur le libre-échange transatlantique. Son objectif est de réunir deux marchés gigantesques : d'un côté les États-Unis, et ses 315 millions d'habitants, et de l'autre l'Union européenne avec plus de 500 millions d'habitants. Des discussions ont débuté en 2013 Ce marché commun concernerait l'industrie, l'énergie, les produits chimiques, la santé, l'agriculture et les appellations d'origine contrôlée. Mais cela pose un problème. Des produits américains comme les poulets lavés au chlore ou les légumes aux OGM pourraient arriver dans nos supermarchés, alors que les normes européennes sont plus sévères. Les discussions autour de ce traité ont débuté en 2013. Lundi 25 avril, une 13e session de négociation s'ouvrira à New York. Pour l'instant, les États-Unis et l'Union européenne ne sont pas parvenus à un accord.	Elsa Pallot	France 2	4	24	2016
Accord de libre-échange : négociations serrées entre l'Europe et les États-Unis	Barack Obama fait la promotion de l'accord de libre-échange entre les États-Unis et l'Union européenne. Celui-ci cristallise toutes les oppositions.Les États-Unis et l'Union européenne sont deux marchés gigantesques. On dénombre 315 millions d'habitants aux États-Unis et plus de 500 millions en Europe. Bientôt, ils pourraient être réunis pour ne former plus qu'un. Tel est l'objectif de libre-échange transatlantique : TTIP ou Tafta. L'idée est d'alléger les frais de douane entre les États-Unis et l'Europe. Des négociations difficiles Ce marché commun concernerait l'industrie, l'énergie, les produits chimiques, la santé, l'agriculture et les appellations d'origine contrôlée. Des produits américains pourraient arriver dans nos supermarchés sans avoir à s'adapter aux normes européennes plus sévères, comme les légumes aux OGM. Un déséquilibre inacceptable pour le gouvernement. Lundi 25 avril, une 13e session de négociation s'ouvrira à New York. En trois ans, aucun accord n'a pu être trouvé.	Thomas Horeau	France 2	4	24	2016
Accueil des migrants : la ville de Saint-Brévin-les-Pins divisée	"Les migrants de Calais ont été évacués dans différents centres d'accueil en France. Reportage dans l'un d'eux, à Saint-Brévin-les-Pins (Loire-Atlantique) près de Nantes.Cinquante migrants de la \"jungle\" de Calais arrivent dès ce soir à Saint-Brévin-les-Pins (Loire-Atlantique). Ils sont accueillis par l'association humanitaire \"Trajet\" dans un centre de vacances EDF. Les migrants habiteront trente logements de 20 mètres carrés à deux par chambre. Dans ce centre, tout est prêt mais dans la station balnéaire de 13 000 habitants beaucoup s'interrogent. Pétition et manifestation solidaire \"Je trouve que 50 hommes célibataires pour une petite ville comme ça, ça fait quand même beaucoup\" déclare un habitant de la commune. Un collectif d'habitants contre l'accueil des migrants a été crée et leur pétition a récolté 600 signatures. Preuve des tensions : il y a trois semaines, le centre d'accueil a été touché par des coups de feu. Ce week-end, 400 manifestants se sont mobilisés en faveur de l'accueil des migrants de Calais."	Elsa Pallot	France 2	10	24	2016
Accusation de pédophilie : le cardinal Barbarin est sorti du silence	"\"Jamais je n'ai couvert d'actes pédophiles\", a-t-il déclaré. Une nouvelle plainte a été déposée. Les explications de France 2.Deux prêtres accusés de pédophilie et un archevêque dans la tourmente ... Le cardinal Barbarin a-t-il laissé les deux hommes en poste malgré les soupçons qui pesaient sur eux ? La première affaire est celle du père Bernard Preynat, mis en examen pour agressions sexuelles sur mineurs. À la fin des années 80, il a abusé de jeunes scouts et l'a même reconnu par écrit. Il est resté en activité jusqu'en 2015. Parmi ses supérieurs hiérarchiques, il y avait le cardinal Barbarin. À l'époque, lui-même n'était pas archevêque de Lyon. Il dit ne pas avoir dénoncé les faits, car il y avait prescription. Une plainte classée sans suite La deuxième affaire qui vise le cardinal concerne un prêtre lyonnais toujours en activité. Un haut fonctionnaire du ministère de l'Interieur que l'on appellera Pierre a déposé plainte en 2009. Il dénonce des attouchements survenus 20 ans plus tôt, mais l'affaire est classée sans suite en raison de la prescription. Pierre rencontre alors le cardinal Barin. \"Le cardinal Barbarin m'a demandé pardon en son nom. Il m'a dit qu'il allait intervenir, mais rien n'a été fait\", explique-t-il. Pierre avait 16 ans au moment des premiers attouchements. Les évêques réunis à Lourdes en appellent au respect de la présomption d'innocence."	Elsa Pallot	France 2	3	15	2016
Admission post-bac : une expérience stressante, mais cruciale	"Université, école de commerce, IUT, dans cinq jours, les élèves de terminale pourront formuler leurs choix pour l'après-lycée.Trouver une école et surtout une formation pour l'année prochaine. Charles Tuzet est élève en terminale et c'est l'angoisse, dans quelques jours il doit formuler son choix sur le site admission post-bac dit APB. 24 voeux Le site APB recense à lui seul 12 000 formations accessibles aux étudiants. Une profusion qui angoisse autant les enfants que les parents. \"Moi, je trouve que c'est stressant cette histoire d'APB. Il y a un côté inhumain. [...] Nous essayons de l'accompagner avec son papa, de lui poser des questions, de voir avec lui, de prendre des renseignements\", explique Lydie Plaine, la mère de Charles. Au forum spécial parents du salon APB, les visages sont soucieux, les questions des parents fusent. Pour les choix, les candidats peuvent formuler jusqu'à 24 voeux avant le 20 mars dernier délai."	Philippe Denis	France 3	1	15	2016
"Affaire Aurélie Fouquet : des accusés \"arrogants et méprisants\""	"Neuf accusés comparaissent depuis mardi 1er mars pour le meurtre de la policière municipale Aurélie Fouquet, en 2010. Dominique Verdeilhan est en direct de la Cour d'Assises de Paris.Dominique Verdeilhan est devant la Cour d'Assises de Paris et revient sur les premières heures du procès des accusés du meurtre d'Aurélie Fouquet. \"Ce sont ces premières audiences où aucun mot n'est échangé et tout est dans le regard et il y a quelques minutes la mère d'Aurélie Fouquet est sortie bouleversée, presque tremblante de cette première rencontre\", relate le journaliste. Des ouvriers, des menuisiers, un boxeur... La mère de la victime a été choquée par l'attitude de certains accusés \"arrogants et méprisants\". \"Les accusés se sont présentés comme des menuisiers, des ouvriers du bâtiment, des boxeurs..., autrement dit pas question de revendiquer haut et fort l'accusation de braquage et encore moins de reconnaître le meurtre de la policière municipale\", conclut-il."	Thomas Horeau	France 2	3	1	2016
"Affaire Aurélie Fouquet : pas de réponse et du \"mépris\""	"Neuf accusés comparaissent depuis mardi 1er mars pour le meurtre de la policière municipale Aurélie Fouquet, en 2010.La mère d'Aurélie Fouquet a rassemblé tout son courage mardi 1er mars pour ce premier face à face avec les assassins présumés de sa fille. Après quatre heures d'audience, elle sort choquée par l'attitude des neuf accusés, en particulier celle de Redoine Faïd. Fusillade en plein jour \"C'est quelqu'un d'arrogant, qui m'a regardé avec du mépris. Je suis impressionnée, je ne pensais pas qu'un individu pouvait réagir comme cela\", a déclaré Élisabeth Fouquet. Aurélie Fouquet avait 26 ans et était maman d'un petit garçon aujourd'hui âgé de sept ans. Le 20 mai 2010, des malfaiteurs envisagent de braquer un fourgon blindé entre Créteil et Villiers-sur-Marne (Val-de-Marne). Mais le braquage échoue et à l'issue d'une course poursuite et d'échanges de tirs en plein jour, Aurélie Fouquet est touchée en pleine tête."	Philippe Denis	France 3	3	1	2016
Affaire Benitez à Perpignan : la découverte d'ossements relance l'enquête	L'affaire des disparues de Perpignan est relancée après la découverte d'ossements sur une plage de Barcarès dans les Pyrénées-Orientales.C'est donc à seulement 20 km de leur domicile que les corps de Marie-Josée et Allison Benitez auraient pu être dissimulés. C'est en tout cas la dernière piste dont disposent les enquêteurs. Une piste remontée par la famille elle-même, car depuis trois ans les proches des deux victimes mènent leur propre enquête. C'est un témoignage sur les réseaux sociaux, adressé à un membre de la famille, qui les a conduits dans cet endroit reculé de Barcarès (Pyrénées-Orientales). Une avancée sérieuse Le frère et oncle des victimes veut en avoir le coeur net et se rend sur place, mais difficile dans cette végétation où tout se ressemble de trouver un point de repère. Au bout de plusieurs heures de recherche, il finit par déterrer des sacs plastiques remplis d'ossements. Pour la famille, qui n'a jamais cessé d'espérer, c'est une avancée sérieuse. Le 14 juillet 2013, jour de la disparition de sa femme et sa fille, le téléphone portable du principal suspect Francisco Benitez avait été localisé dans la zone. Le procureur n'a pas encore confirmé qu'il s'agissait bien d'ossements humains ni qu'ils appartenaient à Marie-Josée et Allison Benitez.	Thomas Horeau	France 2	9	25	2016
Affaire Bentounsi : cinq ans avec sursis et l'exclusion définitive de la police requis	"Cinq ans avec sursis et l'exclusion définitive de la police ont été requis contre le policier accusé d'avoir tué d'une balle dans le dos un braqueur armé.Le verdict est attendu ce vendredi 15 janvier au soir. Depuis cinq jours, deux clans s'affrontent. D'un côté les policiers, collègues de l'accusé, de l'autre la famille et les amis de la victime. Eux ont toujours affirmé qu'Amine Bentounsi a été abattu d'une balle dans le dos alors qu'il prenait la fuite. Lorsque l'avocat général requiert cinq de prison avec sursis et l'exclusion définitive de la police, l'accusé, Damien, grand gaillard de 35 ans, s'effondre en larmes. \"Une mort sociale\" \"Ce serait condamner Damien à une mort sociale\", affirme Nicolas Comte d'unité SGP Police. À chaque suspension d'audience, les échanges sont tendus. Le 21 avril 2012, Amine Bentounsi, braqueur en cavale depuis plus de deux ans, croise une patrouille de police. Les gardiens de la paix le prennent en chasse, l'un d'eux tire. L'autopsie va révéler que la victime est morte d'une balle dans le dos. Amine Bentounsi était lourdement armé ce jour-là. Le gardien de la paix a toujours affirmé qu'il s'était senti menacé et qu'il avait agi en état de légitime défense."	Philippe Denis	France 3	1	15	2016
"Affaire Biotrial : le témoignage d'un \"miraculé\""	"Stéphane Schubhan est un rescapé de l'essai clinique de Biotrial qui a viré au drame. Il témoigne pour France 2.Stéphane Schubhan se présente comme un miraculé. A 42 ans, ce père de cinq enfants a passé une semaine en soins intensifs après avoir testé des médicaments le 13 janvier dernier à Rennes (Ille-et-Vilaine) pour le laboratoire Biotrial. \"Maintenant, je peux parler, j'arrive à marcher. C'est très difficile, mais je peux marcher. [...] J'ai toujours une mauvaise vision\", témoigne-t-il. Une plainte déposée contre Biotrial Les médecins ne peuvent se prononcer. Quand disparaîtront les séquelles ? Impossible à dire. En rééducation, Stéphane Schubhan est en colère contre Biotrial, qu'il accuse de lui avoir menti. Il reproche au laboratoire de ne pas avoir prévenu les cobayes de la mort des animaux. \"Sinon, je ne l'aurais pas fait, ce protocole\", affirme-t-il. Avec quatre autres rescapés, Stéphane Shubahn a déposé plainte contre le laboratoire Biotrial."	Thomas Horeau	France 2	2	29	2016
Affaire Bygmalion : menace d'un procès pour Nicolas Sarkozy	"Le parquet demande le renvoi en correctionnelle de Nicolas Sarkozy et de 13 autres mis en examen dans l'affaire Bygmalion, ce 5 septembre.Nicolas Sarkozy se serait bien passé de cette annonce, quelques jours après s'être déclaré candidat à la primaire. Le parquet demande le renvoi en correctionnelle de Nicolas Sarkozy et de 13 autres mis en examen dans l'affaire Bygmalion, ce 5 septembre. Le calendrier judiciaire vient se juxtaposer au calendrier politique de l'ancien président de la République. Ses proches ont aussitôt organisé la riposte, son avocat en tête. Thierry Herzog, l'avocat de Nicolas Sarkozy, a expliqué que ce dernier \"s'interroge sur le fait que cela sorte maintenant, et parle de manœuvre politique grossière\". Prudence et silence Depuis Bordeaux (Gironde), Alain Juppé, principal rival de Nicolas Sarkozy et favori dans les sondages, reste prudent. En revanche, Bruno Le Maire et François Fillon, qui clament depuis une semaine qu'un homme mis en examen ne devrait pas être candidat à la présidentielle, se murent dans le silence. Quant au nouveau patron des Républicains, Laurent Wauquiez, il ne tient pas sa promesse de neutralité et fustige dans un tweet la décision du parquet."	Philippe Denis	France 3	9	5	2016
Affaire Bygmalion : que risque Nicolas Sarkozy ?	"Hugues Huet est devant le pôle financier de Paris où Nicolas Sarkozy est entendu dans le cadre de l'enquête sur l'affaire Bygmalion.Mardi 16 février, Nicolas Sarkozy est entendu par les juges du pôle financier du parquet de Paris. Peu après 19h30, l'audition n'était toujours pas terminée. \"Les trois juges du pôle financier peuvent demander à Nicolas Sarkozy s'il est disposé à passer la soirée voire la nuit ici, mais ils n'ont aucun moyen légal de le contraindre, car il s'agit d'une simple audition et non d'une garde à vue\", précise Hugues Huet. Deux hypothèses Cette longue audition ne préjuge en rien de la décision que vont prendre les trois magistrats. Deux hypothèses sont possibles : une simple position de témoin assisté ou une mise en examen qui serait beaucoup plus embêtante pour les ambitions présidentielles de Nicolas Sarkozy. \"Les juges essayent de déterminer si Nicolas Sarkozy savait que ses dépenses de campagne pour la présidentielle de 2012 explosaient\", explique le journaliste."	Philippe Denis	France 3	2	16	2016
Affaire Denis Baupin : le député écologiste porte plainte	"Le député écologiste a déposé plainte pour diffamation contre les deux médias à l'origine de l'affaire. Son épouse, la ministre du Logement Emmanuelle Cosse a réagi ce mardi 10 mai.Il ne s'est toujours pas exprimé publiquement, mais au lendemain des accusations de harcèlement sexuel à son encontre, Denis Baupin réplique. Le député écologiste vient de déposer plainte pour diffamation contre France Inter et Mediapart, les deux médias qui ont révélé les témoignages de harcèlement. \"J'ai été très touchée en tant que femme\" Celle qui prend la parole aujourd'hui, c'est sa femme, la ministre du Logement, Emmanuel Cosse. \"J'ai été très touchée en tant que femme, en tant que compagne, en tant que mère et aussi en tant que ministre parce que les questions de violences faites aux femmes, c'est pour moi quelque chose qui est inhérent à mon combat politique depuis très longtemps et je n'ai jamais transigé avec ça. Si ces faits sont avérés, il faut que ce soit réglé devant la justice et si ces faits ne sont pas avérés il faut aussi que ce soit réglé devant la justice\", a réagi Emmanuelle Cosse sur France Info. Le parquet de Paris vient d'ouvrir ouvert une enquête rappelant qu'aucune plainte n'a été déposée. Ce mardi, plusieurs organisations féministes appellent à la démission de Denis Baupin de son mandat de député."	Elsa Pallot	France 2	5	10	2016
Affaire Jacqueline Sauvage : François Hollande accorde sa grâce	"Ce mercredi 28 décembre, François Hollande a gracié Jacqueline Sauvage, condamnée à 10 ans de prison en 2014 pour le meurtre de son mari violent.18h17, ce mercredi 28 décembre : les premières images d'une femme libre. Jacqueline Sauvage, à l'arrière de la voiture conduite par une de ses filles, en route pour une première nuit hors de sa cellule. Une heure plus tôt, l'une de ses filles arrivait tout sourire à la maison d'arrêt. À quelques secondes des retrouvailles avec sa mère, elle confiait son émotion au téléphone. \"Très heureuse. On ne s'y attendait vraiment pas\", lâche-t-elle. \"Une victoire immense\" Tout s'est accéléré en quelques heures ce mercredi après-midi. Un communiqué de l'Élysée annonce la remise gracieuse du reliquat de la peine de Jacqueline Sauvage. En clair : libération immédiate. Au même moment, François Hollande fait part lui-même de sa décision sur son compte Twitter. Réaction immédiate de l'une de ses avocates, qui salue le geste présidentiel. \"Je suis extrêmement émue, c'est une victoire immense\", savoure-t-elle alors."	Elsa Pallot	France 2	12	28	2016
Affaire Jacqueline Sauvage : le droit français est-il adapté pour juger ces dossiers ?	"François Hollande a décidé d'accorder une grâce partielle à cette femme qui avait tué son mari violent. Des militants et élus s'inspirent de ce cas pour réclamer des changements.L'affaire Jacqueline Sauvage relance la question du traitement judiciaire des cas de violence conjugale. Un cas particulier face à une situation particulière selon Alexandra Lange, qui avait tué son mari violent d'un coup de couteau dans la gorge à la suite d'une dispute. Dans son dossier, le jury avait décidé de l'acquitter en reconnaissant la légitime défense. \"On ne s'attend pas à 'quand est-ce qu'il va nous cogner', donc on ne s'attend pas à 'quand est-ce qu'on aura assez de courage pour pouvoir répondre'\", explique-t-elle au micro de France 3. Le droit est-il adapté ? À l'Assemblée nationale, Valérie Boyer milite pour des modifications du droit sur la situation des femmes battues. \"La première, c'est l'évolution de la notion de légitime défense. La deuxième, c'est de mettre dans notre droit le danger de mort permanent (...). La troisième, c'est de faire examiner ces affaires par des juridictions spécialisées\", indique la députée (Les Républicains) des Bouches-du-Rhône. Les magistrats sont opposés à ces idées, car ils estiment que ces particularités sont déjà examinées lors de ces affaires. Chaque année en France, plus de 130 femmes meurent sous les coups de leurs compagnons."	Philippe Denis	France 3	2	1	2016
Affaire Jacqueline Sauvage : retour sur la grâce présidentielle	"En plateau, Dominique Verdeilhan revient sur la grâce présidentielle.François Hollande reçoit ce vendredi 29 janvier les filles de Jacqueline Sauvage qui demandent la grâce présidentielle pour leur mère. \"Il y a beaucoup de demandes et peu d'élus\", note Dominique Verdeilhan qui revient sur la grâce présidentielle en plateau. \"Une simple signature\" \"C'est le chef de l'État qui décide en son âme et conscience. Il reçoit les demandeurs et puis il sollicite aussi évidemment l'avis de la direction des affaires criminelles et des grâces au ministère de la Justice. Si c'est un oui et bien c'est une simple signature au bas d'un décret\", détaille le journaliste de France 2 avant d'ajouter qu'il s'agit d'\"une prérogative présidentielle qui se perd. Autant le général de Gaulle a usé de ce droit, autant ses successeurs sont réticents\". Enfin, Dominique Verdeilhan insiste : \"qui dit grâce, ne dit pas innocence. La condamnation reste inscrite au casier judiciaire\"."	Thomas Horeau	France 2	1	29	2016
Affaire O.J. Simpson : l'ancien sportif risque-t-il une nouvelle peine ?	"En direct de Washington, Valérie Astruc commente l'avancée de l'enquête après la découverte de la possible arme du meurtre de la femme et de l'amant de la star du football américain.Plus de 20 ans après l'acquittement d'O.J. Simpson, star du football américain accusé du meurtre de sa femme et son amant, l'affaire est peut-être relancée. \"Les enquêteurs vont tenter de faire parler cette arme en y cherchant des traces d'ADN et de sang. Ce qui n'est pas gagné puisque 20 années se sont écoulées\", commente Valérie Astruc, correspondante de France 2 à Washington. Coïncidence troublante Cependant, Simpson ne pourra pas être rejugé même si l'arme prouve sa culpabilité, car il a été acquitté en 1995. Mais la justice américaine risque d'être montrée du doigt. Par ailleurs, \"les médias américains pointent une coïncidence troublante. La télévision diffuse une nouvelle série sur le procès du siècle. Alors est-ce que ce couteau est destiné simplement à faire grimper l'audimat ?\", soulève la journaliste. Un signe en tout cas que cette affaire est avant tout du grand spectacle."	Elsa Pallot	France 2	3	5	2016
Affaire Omar Raddad : rebondissement ou fausse piste ?	"25 ans après le meurtre de Ghislaine Marchal, une nouvelle trace ADN relance l’enquête. De récentes expertises ont permis d’isoler les empreintes génétiques d’une personne déjà fichée.Va-t-on connaître le coupable du meurtre de Ghislaine Marchal, en juin 1991 ? Son jardinier Omar Raddad avait été accusé et condamné à 18 ans de réclusion avant d’être partiellement gracié par Jacques Chirac. Aujourd’hui, l'empreinte génétique d’un autre suspect, relevé sur les scellés, relance l’affaire. Cette trace ADN pourrait innocenter Omar Raddad. Quatre ADN masculins expertisés L’expertise a permis de relever les empreintes génétiques d’une personne dont l’ADN figure dans le fichier national des empreintes génétiques. Il s’agirait d’un homme déjà condamné pour violence. La victime avait écrit sur une porte avec son sang : \"Omar m’a tuer\". Les analyses effectuées sur ces deux portes ont permis d’isoler quatre ADN masculins, mais pas celui du jardinier marocain. Omar Raddad a toujours clamé son innocence. Sa demande de procès en révision avait été rejetée en 2002."	Philippe Denis	France 3	10	21	2016
Affaire Picasso : l'ancien électricien du peintre change sa version des faits	"Condamné en première instance pour recel, l'ancien électricien de Pablo Picasso était jugé en appel ce lundi 31 octobre.Depuis 40 ans, les époux Le Guennec détenaient 271 œuvres de Pablo Picasso. Les héritiers de Picasso les accusent d'avoir subtilisé ces œuvres. Pierre Le Guennec, lui, clame son innocence. \"Voilà un homme qui serait un malhonnête et qui aurait attendu 40 ans pour sortir son trésor\", ironise maître Dupond-Moretti, l'avocat des deux prévenus. Condamné lors d'un premier procès, Pierre Le Guennec a depuis quelque peu modifié sa version des faits. \"Une succession de mensonges\" Selon l'accusé, ce n'est pas Pablo Picasso, mais son épouse Jacqueline, qui lui a donné ces œuvres. Elle était en conflit avec le reste de la famille et lui aurait demandé de cacher 17 sacs contenant des œuvres du maître. \"C'est une succession de mensonges\", dénonce maître Jean-Jacques Neuer, l'avocat de la famille Picasso. L'avocat général a réclamé deux ans de prison avec sursis à l'encontre de l'ancien électricien et de son épouse. Le jugement a été mis en délibéré."	Philippe Denis	France 3	10	31	2016
"Affaire Tapie : Christine Lagarde comparait devant la justice pour \"négligence\""	"L'ancienne ministre de l'Économie et des Finances Christine Lagarde comparait pour \"négligence\" dans le dossier qui oppose Bernard Tapie au Crédit lyonnais. France 3 revient sur les faits.C'est un procès rare dans l'histoire de la Ve République. 6 députés, 6 sénateurs et 3 magistrats vont devoir juger l'ancienne ministre de l'Économie et des Finances Christine Lagarde. La patronne du Fonds monétaire international (FMI) est accusée de \"négligence\" dans la gestion de l'arbitrage qui avait permis à Bernard Tapie d'empocher plus de 400 millions d'euros d'argent public dans l'affaire qui l'opposait au Crédit lyonnais. Accusée de ne pas avoir protégé les intérêts de l'État Voici les faits : en 1993, Bernard Tapie confie la vente de la société Adidas au Crédit lyonnais. L'ancienne banque publique décide d'acheter son entreprise pour un montant de 300 millions d'euros avant de la revendre quelques mois plus tard, 700 millions d'euros, ce qui provoque la colère de ce dernier. Après 15 ans de bataille judiciaire, il s'en remet à un arbitrage privé validé par Christine Lagarde, alors ministre de l'Économie et des Finances. L'homme d'affaires obtient un dédommagement de 400 millions d'euros. Cependant, en 2015, la justice a annulé l'arbitrage, car la neutralité d'un des arbitres est mise en doute, ainsi que celle de Christine Lagarde, accusée de ne pas avoir assez protégé les intérêts de l'État. Des accusations qu'elles réfutent en bloc. \"J'ai essayé de faire tout mon travail, le mieux possible, dans la limite de ce que je savais\" a déclaré l'actuelle patronne du FMI."	Pierre-Yves Grenu	France 3	12	12	2016
Affaire Tapie : Christine Lagarde se défend avec confiance	"L'actuelle directrice du FMI, Christine Lagarde, a pris les devants face aux juges dès les premières heures du procès qui la soupçonne de négligence dans l'affaire Tapie.Souriante, visiblement confiante, Christine Lagarde n'a pas cherché à fuir les caméras, bien au contraire. Au centre de la salle d'audience, la directrice du FMI fait face à la presse, mais ne s'adressera qu'aux juges. Devant elle, des magistrats, des députés, des sénateurs, la Cour de Justice de la République doit déterminer si l'ancienne ministre des Finances a été négligente, si elle a fait preuve de légèreté dans le dossier tentaculaire qui oppose Bernard Tapie au Crédit lyonnais. L'intérêt général comme seul objectif Une négligence qui aurait favorisé l'homme d'affaires au détriment de l'État. Et d'emblée, Christine Lagarde se défend. \"Ai-je été abusée ? (...) Si oui, par qui ? Nous le saurons peut-être un jour. Moi, je souhaite le savoir. Ai-je été négligente ? Non\", a-t-elle déclaré avant de poursuivre : \"J'ai agi en conscience et en confiance avec comme seul objectif l'intérêt général.\""	Elsa Pallot	France 2	12	12	2016
Affaire Tapie : l'heure des explications pour Christine Lagarde	"Christine Lagarde comparait pour \"négligence\" devant la justice, à partir de ce lundi 12 décembre. Elle doit préciser son rôle dans l'affaire Tapie.C'est une femme déterminée qui a comparu devant les juges de la République, lundi 12 décembre. Christine Lagarde affichait un visage serein devant les 12 députés et sénateurs et les trois magistrats qui se sont réunis en formation. Dès l'ouverture du procès, elle a tenu à affirmer : \"Je ne suis en rien coupable de négligence, j'ai toujours agi en conscience et en confiance, avec pour seul objectif l'intérêt général et la chose publique.\" Le temps des explications Christine Lagarde va devoir préciser quel était son rôle dans l'affaire qui oppose Bernard Tapie avec la banque publique le Crédit lyonnais. En 2007, alors qu'elle était ministre de l'Économie et des Finances sous Nicolas Sarkozy, elle a accordé un arbitrage privé qui s'est soldé par un chèque de 400 millions d'euros pour l'homme d'affaires. L'actuelle patronne du Fonds monétaire international (FMI) est soupçonnée de négligence par la justice."	Philippe Denis	France 3	12	12	2016
Affaire de famille : l'art de la vannerie en Bretagne	La vannerie en Bretagne, c'est un artisanat qui perdure grâce à une centaine de personnes.Rien qu'à la force des bras, sans clou ni colle, Roger Hérisset tresse l'osier patiemment, à Rannée en Île-et-Vilaine. Chaque panier représente trois heures de travail. Ces gestes, ils sont gravés dans sa mémoire, c'est son père qui les lui a transmis. L'art de la vannerie se transmet de père en fils et cela dure depuis six générations. Au fil de son histoire, la famille a même inventé ses propres méthodes de tressage. Des secrets conservés bien au frais Les secrets des Hérisset sont conservés bien au frais, au grenier. Des bottes d'osier de toutes les tailles sèchent pendant six mois pour prendre une teinte plus ou moins foncée. Désormais, c'est Jean-Claude Hérisset qui tient les rênes de l'entreprise familiale et lui aussi a ajouté sa petite touche personnelle. Pour assouplir l'osier et pour pouvoir le travailler, il le fait bouillir sous ces bûches de bois, c'est ce qu'il appelle le chaudron magique. Les Hérisset sont parmi les 150 derniers vanniers en France. Grâce aux efforts de la famille Hérisset, la vannerie bretonne vient d'être officiellement inscrite au patrimoine culturel français.	Thomas Horeau	France 2	10	9	2016
Affaire de famille : l'huître, la perle d'Arcachon	"Depuis plusieurs générations, la famille Roux fait commerce de l'élevage et de la vente d’huîtres dans le bassin d'Arcachon.Des parcs à huîtres avec vue sur la dune du Pilat, le domaine de la famille Roux, des ostréiculteurs sur le bassin d'Arcachon depuis 1894. Pour Jean-François, 44 ans, c'est un grand jour : son oncle Jean, 87 ans, n'a plus pris la barre depuis longtemps : \"Il va voir l'évolution des parcs, parce que je les ai remodelés\", explique Jean-François. Depuis les années 40, le patriarche a traversé l'histoire de l'ostréiculture, de l'élevage des huîtres au sol jusqu'à aujourd'hui. Une seule passion La famille Roux, d'anciens pêcheurs devenus ostréiculteurs. Quatre générations unies par une même passion pour les huîtres du bassin d'Arcachon. Héritiers de ce savoir-faire, Jean-François et sa sœur travaillent sur des parcs voisins, mais chacun possède son exploitation. Catherine a ouvert une cabane pour la vente directe et la dégustation : \"Quand les gens mangent des huîtres sur place, ils repartent chez eux avec cette sensation de bonheur\". Une activité en plein essor : 50% de son chiffre d'affaires."	Thomas Horeau	France 2	7	30	2016
Affaire de famille : à la rencontre des Hébrard, tailleurs de pierre depuis cinq générations	"Dans son rendez-vous du dimanche, France 2 vous emmène ce 23 octobre dans le Cantal à la rencontre de la famille Hébrard, tailleurs de pierre depuis cinq générations.Depuis cinq générations, la famille Hébrard sculpte les pierres solidifiées issues des volcans dans le Cantal. Roger, officiellement à la retraite, et son fils Emmanuel perdurent une longue tradition de tailleurs de pierre. Leur filon ? La lave de Bouzentès. C'est une roche aux nuances grises bleutées, la pierre précieuse des habitants du Cantal. \"C'est mon gagne-pain et puis je suis né là-dedans, c'est ma vie quoi\", explique Roger Hébrard. Plus facile avant ? À Saint-Flour, cette pierre est omniprésente. Sur la cathédrale, les façades, les ruelles, mais depuis cinq générations, les Hébrard travaillent aussi le granite. L'arrière-arrière-grand-père a notamment participé au chantier du viaduc de Garabit signé Gustave Eiffel. Si à l'époque tout se faisait à la main, 150 ans plus tard, les machines font 80% du travail. Tout semble plus facile pour la nouvelle génération, en apparence. \"Les gens commandent, il leur faut pour presque le jour même alors qu'à l'époque ils avaient du temps. [...] C'était plus dur, mais c'était moins de soucis, je pense\", confie Magali Hébrard, artiste émailleuse sur pierre."	Thomas Horeau	France 2	10	23	2016
Afrique : l'éléphant est en danger	Selon un rapport, la population du plus gros animal terrestre est au plus bas depuis 25 ans à cause du braconnage.Dans les rues de Johannesburg (Afrique-du-Sud), les défenseurs des animaux montrent les crocs et tirent la sonnette d'alarme : lions, rhinocéros et autres éléphants sont en danger. Jusqu'au 5 octobre, 180 délégations internationales se réunissent pour décider des mesures de protection des espèces : tenter de réguler leur commerce. Le braconnage rapporte gros Et à regarder les derniers comptages des éléphants, il y aurait urgence. En Afrique, il ne serait plus que 415 000. En une décennie, un éléphant sur cinq a disparu. Le braconnage est en forte hausse ces 10 dernières années. Même à l'intérieur des parcs nationaux, les éléphants ne sont pas à l'abri. Au Kenya, des brigades destinées à la protection des animaux sont renforcées, ainsi que les mesures répressives. Ici, on sait que la survie des espèces passe par un changement de mentalité de la population. Le braconnage rapporte 20 milliards de dollars par an toutes espèces confondues.	Pierre-Yves Grenu	France 3	9	26	2016
