title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Accident : un chauffeur-routier provoque la mort de deux personnes	L'actualité judiciaire avec la mise en examen d'un chauffeur routier après un accident mortel. L'homme est soupçonné d'avoir provoqué la mort de deux personnes alors qu'il utilisait son téléphone portable au volant. Il venait de passer cinq appels et d'envoyer 29 SMS. Pas une trace de freinage sur le bitume. A 90 km/h, le poids lourd s'est encastré dans plusieurs voitures, faisant deux morts et six blessés. Aux gendarmes, le chauffeur a d'abord expliqué s'être assoupi mais son téléphone indique qu'il était bien éveillé. Dans les minutes précédant le drame, il a passé cinq appels et envoyé 29 SMS, il en a aussi reçu 19. Jusqu'au dernier, quelques secondes avant l'accident. Il explique qu'il tenait son téléphone d'une main et qu'il tenait le volant d'un doigt de cette même main. Et qu'il pianotait avec l'autre main sur son téléphone portable. Le conducteur de 29 ans, sans casier, est indemne. Il vient d'être mis en examen pour homicide et blessures involontaires. Il encourt sept ans de prison. Sur la route, les chauffeurs de poids lourd seraient de plus en plus nombreux à regarder la télé en conduisant. Un comportement favorisé par l'usage du régulateur de vitesse. Vu que la vitesse automatique est enclenchée, ils sont libres de leurs mains. C'est la banalisation du téléphone au volant qui pose le plus problème. Je suis en voiture mais c'est pas grave. Composer un numéro augmenterait par six le risque d'accident. Ecrire un SMS, par 23. Selon la prévention routière, le téléphone portable est désormais impliqué dans un accident sur dix.	""	France 2	5	8	2014
Accident Margerie : l’enquête avance à Moscou	"De nouvelles informations en Russie après la mort de Christophe de Margerie. Les experts ont déroulé le film de l’accident d’avion. Plusieurs personnes sont par ailleurs en garde à vue.Les boîtes noires du Falcon ont été auditées. \"Tout était normal jusqu’à la fin de l’échange avec la tour de contrôle. L’avion s’aligne en bout de piste, va s’élancer et là les pilotes croient voir une voiture au bout de la piste. A un moment, ils aperçoivent quelque chose qui traverse la route mais loin. Ça ne leur apparaît pas comme un danger, donc ils se reconcentrent sur leur décollage\", explique François Hochart, chef des experts du bureau d’enquêtes et d’analyses (BEA). Les responsabilités exactes encore à préciser Sans informations de la tour de contrôles, les pilotes ne s’inquiètent pas davantage. L’avion s’élance et c’est le choc. Jusqu’au dernier moment, aucun message d’alerte ne leur est transmis. Deux contrôleurs sont ce soir en garde à vue pour expliquer pourquoi ils n’ont rien signalé. \"Il y a un système de radar au sol. Donc il faut savoir si le radar a détecté la présence. Si cela n’a pas fonctionné ou pas été détecté. Pour ça, il faudra voir, je ne sais pas\", détaille François Hochart, chef des experts du bureau d’enquêtes et d’analyses (BEA). Le conducteur de la déneigeuse est lui en prison, jusqu’au 21 décembre minimum. Le soir du drame, il avait bu 0,6 grammes d’alcool, ce n’est pas énorme mais cela prouve qu’il a menti sur son état."	Elsa Pallot	France 2	10	23	2014
Accident de Bretigny-sur-Orge : un rapport accablant	Ce mouvement de grève est reconductible. David Pujadas : Merci Cyril. La SNCF recommande aux voyageurs de reporter leurs déplacements ou de pratiquer le covoiturage. Toujours à propos de la SNCF, le journal Le Parisien dévoile le rapport remis a la justice un an après le déraillement d'un train à Brétigny-sur-Orge. L'accident avait fait 7 morts. Un rapport accablant. Un boulon contrôlé sur trois était déserré, cassé ou manquant. A Brétigny-sur-Orge, les rails étaient tellement mal entretenue s que l'accident était inévitable. Ce sont les conclusions d'un expert judicaire. Il a inspecté les voies. Résultat sur 154 boulons vérifés, 59 étaient déserrés, cassés ou absents soit plus d'un tiers. C'est pour cela que cette éclisse qui relie deux rails a basculé provoquant le déraillement. L'expert s'étonne aussi que les techniciens de la SNCF qui avaient vérifié les rails les mois précédents l'accident n'aient constaté aucune défaillance. L'entreprise n'a pas souhaité commenter ce rapport. La SNCF n'a pas été destinataire de ce rapport et ne connait pas son statut dans la procédure judicaire en cours. Les juges d'instruction essaient toujours de déterminer l'éventuelle responsabilité de la SNCF.	""	France 2	6	10	2014
Accident de minibus : suite de l'enquête	Bonsoir Ambroise Bouleis. L'enquête est en cours, mais il y a du nouveau. Ambroise Bouleis : Le médecin légiste n'a décelé aucune trace d'un malaise important, comme une crise cardiaque, ou une rupture d'anévrisme et il faudra attendre des analyses plus poussées pour écarter une absence passagère. Si les enquêteurs s'intéressent autant à cet homme de 29 ans, qui conduisait les enfants, c'est parce que c'est bien lui, qui a dévié de sa trajectoire, et son minibus n'a laissé aucune trace de freinage sur la route, contrairement au poids lourd, qui arrivait en face. Est-ce le conducteur qui n'a pas eu le réflexe de freiner, ou bien est-ce son véhicule qui n'a pas répondu ?.	""	France 2	7	23	2014
Accident de minibus près de Troyes : les raisons du drame ?	Nathanaël de Rincquesen : Merci. François Hollande a fait part de sa grande émotion. Il a demandé que la lumière soit faite sur ce drame. Le procureur ouvre une information judiciaire pour homicide. Les premiers témoignages permettent d'orienter le travail des enquêteurs. La carcasse du minibus ne tient plus. Elle a été pulvérisée par la collision frontale. L'image fait froid dans le dos. Le véhicule et le poids lourd sont dégagés de la route départementale. Hier soir, le procureur a révélé qu'aucun des deux conducteurs n'était sous l'emprise de l'alcool. Nous travaillons aussi sur le registre technique. Nous programmons une expertise technique et mécanique pour voir s'il n'y a pas de défaillance. Agé de 29 ans, le chauffeur du minibus, mort dans l'accident, s'est déporté sur la voie d'en face pour une raison inexpliquée. Il a heurté le poids lourd qui a tenté de freiner. 6 morts dont 5 enfants, et 3 passagers polytraumatisés. On les garde en observation par prudence. Il n'y a pas d'inquiétude particulière. Ils sont sous le choc. C'est difficile de savoir comment ça va se passer. Une information judiciaire pour homicide et blessures involontaires sera ouverte dans les prochaines heures.	""	France 2	7	23	2014
Accès aux origines : lever l'anonymat	Audrey Kermalvezen a été conçue grâce à un don de sperme, mais elle ne l'a appris qu'à 29 ans. Depuis, elle remue ciel et terre pour lever le mystère sur ses origines. Cette avocate en a fait un livre. Pour elle, savoir d'où elle vient est un droit. Même si pour le moment, la loi garantit l'anonymat des donneurs. Née d'un don de sperme anonyme, cette avocate de 34 ans veut lever le secret. Je veux savoir qui il est, à quoi il ressemble, ce qui me constitue et ce que je vais transmettre à mes enfants. Même combat pour cet homme de 31 ans, issu d'un géniteur inconnu. Je n'ai pas envie de transmettre de l'anonymat a mes enfants. Je veux pouvoir leur raconter leur histoire et rencontrer ce monsieur. Depuis, ils se battent ensemble pour avoir accès à leurs origines être issu du même donneur, et donc, demi-frère et soeur. et je suis d'un groupe sanguin rare. Mais nos donneurs sont peut-être cousins. Ça n'exclut rien. puisqu'ils n'ont pas la même mère. La réponse se trouve ici, dans l'un des 23 centres en France, Mais leurs nom et adresse sont conservés dans un lieu ultrasecret. Taille, poids, couleur de peau, patrimoine génétique. Tout ce qui concerne chaque donneur ne peut sortir d'ici qu'en cas exceptionnel. C'est arrivé une fois qu'un donneur a présenté 20 ans après. 2 à 300 hommes donnent chaque année leur sperme en France. Pour chacun, jusqu'à 10 enfants potentiels. La loi impose leur anonymat. Pourquoi? Car ils ne veulent pas avoir l'image tutélaire du géniteur. Audrey ne désarme pas et se dit confiante dans un livre. La Cour européenne est de son côté. Elle défend un droit vital à l'accès aux origines et se dit qu'un jour, la France finira par céder.	""	France 2	5	7	2014
Achats en ligne : les dessous des livraisons	"En 2013, 34 millions de Français ont effectué des achats en ligne. Une équipe de France 2 vous explique comment s'organise cette multitude de livraisons.Alors que 34 millions de Français ont fait des achats en ligne en 2013, une équipe de France 2 a voulu comprendre comment étaient organisées toutes ces livraisons. Les livreurs ont parfois 60 colis à déposer dans la même journée. Si un client n'est pas chez lui, il faut trouver une solution. Objectif : ne pas avoir besoin de revenir, et éviter les 20% de coûts de livraison en plus. Les sites de vente en ligne veulent éviter ça coûte que coûte, tout comme les clients agacés. \"Ce qui compte c'est de le recevoir, pas forcément vite ou à l'heure, mais qu'on respecte les délais de livraison\", a commenté un client mécontent. Dans les hangars d'Amazon Pour toutes les enseignes en ligne, la livraison est primordiale : livrer vite, à l'heure et à faible coût. Dans les hangars du numéro 1 mondial de la vente en ligne, Amazon, sont entreposés 3,5 millions de produits. Ils doivent être dénichés par des salariés pressés, assistés par un logiciel qui trouve le chemin le plus rapide. \"Quand vous faites un clic sur le web, 2h15 plus tard votre colis est prêt à être livré de notre site\", a expliqué Ronan Bolé, directeur de l'usine. À l'emballage, les salariés sont également aidés par un logiciel. Ici, chaque tâche est automatisée à l'extrême et les livraisons sont souvent gratuites pour les clients. Ce service de livraison ultra-moderne a coûté à Amazon 2,8 milliards d'euros en 2013."	Elsa Pallot	France 2	11	17	2014
Actualité : retour sur la semaine	"Avant de retrouver notre invité du dimanche, le comédien américain Denzel Washington, l'heure de \"7 jours en France\". Retour sur lactualité de la semaine. Un mot décrypté: \"Confiance\". Qu'est-ce qu'on aurait aimé être une petite souris cette semaine à l'Assemblée nationale. C'était la rentrée parlementaire, il y avait des tractations dans Alliances, manigances, tous attendent mardi le fameux vote de Confiance, ça veut dire quoi aujourd'hui? C'est d'abord se fier à quelqu'un. Mais avoir confiance en qui? Son ex-compagne? Ses amis, ses conseillers? Ses alliés peut-être? Quand on a un ennemi commun. La confiance règne. Pas de coalition sans un minimum de confiance. Washington et Paris coopèrent, paraît-il. Je veux que ce soit bien clair: nous irons débusquer les terroristes qui menacent notre pays où qu'ils soient. Le président américain est sûr de lui. Conscient de sa valeur. Mais attention, trop de confiance en soi, c'est le melon assuré. Cette semaine, des journalistes ont décerné le melon d'or à Arnaud Montebourg. La ministre de l'Education a reçu le prix de la langue de bois. Et s'il y avait un prix du suspense politique ou du plus confiant à droite, voici le lauréat. Il était de sortie au théâtre, vendredi soir avec sa compagne. Est-ce que vous pouvez arrêter avec le flash. Dans le mot confiance, vous noterez, il y a fiance, c'est-à-dire la foi en vieux français. En ce moment, c'est la crise de confiance, la crise de foi envers A tel point que voici ce qu'on a entendu cette semaine. C'est un discours de vérité que je veux adresser aujourd'hui. Un discours de vérité sur la situation nouvelle que nous affrontons. Si c'est la vérité aujourd'hui, avant, c'était quoi? Bonjour la confiance. Pour terminer, la confiance, en droit, c'est l'appui donné au gouvernement parle Parlement. Mardi, tous les députés vont voter ou non la confiance, même ceux à qui on ne fait plus confiance. Puisque dans une semaine il y aura un vote de confiance, je considérerai que son vote, s'il est positif, ne pas être comptabilisé dans le vote de confiance que je demanderai. La semaine prochaine, ce sera peut-être le mot \"défiance\" retiendra. Mais il fera tout pour que ça n'arrive pas. L. Delahousse : Il est l'une des grandes stars d'Hollywood. Il suffit de regarder la liste de ses films pour prendre conscience de sa carrière. \"Malcolm X\", \"Philadelphia\", \"Hurricane Carter\" et bien d'autres, avec à la clé des Oscars. A Paris ce dimanche, il vient nous présenter \"Equalizer\", qui sort le 1er octobre."	""	France 2	9	14	2014
Admission postbac : parfois une voie différente que prévue	Elise Lucet : Manuel merci. La plupart des élèves stressent sur ces choix d'orientation. Même si on s'est trompé ou qu'on n'a pas obtenu ce que l'on voulait, tout est encore possible. Alexis souhaitait faire un BTS audiovisuel. Son 10e voeu a été exaucé, il est en prépa littéraire, en hypokhâgne. Il prend ce changement avec philosophie. Il n'imaginait pas entrer dans cette classe préparatoire. Mais aujourd'hui, Alexis est un élève de prépa littéraire épanoui. Il y a un an, nous l'avions suivi quand il formulait ses voeux d'orientation sur le site des admissions post-bac. Il avait choisi un BTS audiovisuel. Je faisais un peu de montage comme loisir, je me suis dit que je pourrais en faire mon métier. Mais lors des affectations, en juillet, c'est la déception. C'est la liste de mes voeux de l'an dernier, 14 en tout. Et j'ai eu mon 10e voeu. Ça a été une remise en question, j'ai repensé toute mon orientation. Le livre sur les effets spéciaux fait place au dictionnaire de grec. Alexis, qui venait d'une filière économique, prend goût à la voie littéraire. Les premiers exercices n'étaient pas très bien réussis, mais j'ai vu que je pouvais le faire. Ce qui m'a séduit, c'est d'apprendre plein de choses. J'ai envie d'apprendre. Aujourd'hui il travaille dur pour passer en 2e année. La prépa a été un déclic. J'ai réalisé que je voulais faire des études longues. Bac 5, avec une grande école. Ça paraît étrange mais je suis heureux. C'est dans les lots de consolation qu'on peut parfois lire son avenir.	""	France 2	3	19	2014
Affaire Buisson : Nicolas et Carla Sarkozy portent plainte	"L'affaire Buisson: Nicolas Sarkozy et son épouse Carla ont décidé de saisir la justice. Une procédure en référé, c'est-à-dire en urgence, dont le but est d'empêcher la diffusion de nouveaux enregistrements clandestins. Patrick Buisson, lui, porte plainte pour \"vol et recel de documents\" afin de savoir qui a pu les lui subtiliser."	""	France 2	3	6	2014
Affaire Buisson : la justice saisie par Nicolas Sarkozy et Carla Bruni	Le dossier entre dans une phase judiciaire. Après avoir hésité, Nicolas Sarkozy et Carla Bruni ont décidé de saisir la justice. Bernard Accoyer, André Santini, des visites dans les bureaux de N. Sarkozy prévues de longue date contrairement à celle de Me Thierry Herzog, l'avocat de l'ancien chef de l'Etat. Restés loin des caméras, les époux Sarkozy ont décidé de saisir la justice. Une procédure en référé, c'est-à-dire en urgence. Principalement pour interdire la diffusion dans les médias de leur conversation enregistrée par Patrick Buisson. Dans un communiqué signé parleurs avocats, les époux Sarkozy déclarent Quant à celui qui est à l'origine de ces enregistrements pirates, il veut savoir qui les a volés et communiqués aux médias. Patrick Buisson porte plainte pour vol et recel. Ceux-ci lui ont été volés. On les a recelés. Puis vous voyez l'usage malveillant qui en est fait. Mon client a une idée sur les personnes. Pour l'heure, ces enregistrements n'apparaissent dans aucun dossier d'instruction. Mais pour étayer son enquête, un juge pourrait les récupérer. Cette question revient régulièrement depuis que l'affaire a éclaté: y a-t-il sur ces enregistrements des informations confidentielles, des secrets d'Etat qui pourraient compromettre la sécurité du pays ?.	""	France 2	3	6	2014
Affaire Buisson : y a-t-il un délit ?	Bonsoir Nathalie Saint-Cricq. D'abord, ces enregistrements sont-ils un délit. Nathalie Saint-Cricq: Oui, il est illégal au terme de l'article 22. 1 du code pénal car constituant une atteinte a la vie privée, toute captation, enregistrement, transmission d'une conversation sans le consentement de son auteur. Et puis , la circonstance aggravante dans cette affaire, c'est le statut de la victime ainsi piégée puisqu'il s'agit du chef de l'Etat. David Pujadas: Est-ce qu'il y a d'autres bandes ? D'autres enregistrements susceptibles d'être dévoilés ? Des centaines d'heures. Patrick Buisson est pour ainsi dire un maniaque de l'enregistrement. Depuis des années il enregistre tout. Son avocat dit ignorer le stock de conversations ainsi enregistrées. Alors l'intégralité de ces conversations ne sera peut-être pas rendue publique, mais il faut s'attendre à ce que le feuilleton continue. Est-ce que ces révélations affaiblissent Nicolas Sarkozy alors qu'il songe à un retour ? Oui, à première vue Nicolas Sarkozy est victime, mais à y regarder mieux il est aussi coupable, coupable d'avoir eu si peu de discernement dans le choix d'un de ses proches conseillers, alors que beaucoup l'avaient mis en garde. En fait, cette histoire restera soit anecdotique et ridicule pour Nicolas Sarkozy si rien de grave politiquement n'est révélé. Dans le cas inverse, il traînera cette affaire comme un boulet.	""	France 2	3	5	2014
Affaire Bygmalion : François Hollande demande l'exemplarité	Revenons sur l'affaire Bygmalion. On va reparler de la démission annoncée de Jean-François Copé et des réactions qu'elle suscite. Le Président a implicitement réagi lors du sommet de Bruxelles. François Hollande a réaffirmé la nécessité d'exemplarité, surtout face à la poussée du FN. On l'écoute. Depuis deux ans, j'ai mis les questions de transparence au coeur des décisions publiques. Et quand il y a eu un certain nombre d'affaires, il n'y a pas eu de temps perdu pour les régler. Si les partis, tous les partis, ne sont pas intraitables par rapport a ces questions-la, alors, c'est la démocratie qui peut s'en trouver affectée. Infectée même.	""	France 2	5	28	2014
Affaire Bygmalion : des révélations compromettantes pour Nicolas Sarkozy ?	J. F.Copé va devoir s'expliquer face à tous les leaders de l'UMP. Ça s'annonce très compliqué pour lui de sauver sa tête. D.Pujadas: N.Saint-Cricq, ces informations, si elles sont vérifiées, pourraient hypothéquer un possible retour de N.Sarkozy. N.Saint-Cricq: Il y a bien eu de fausses factures. Ces révélations sont terribles pour N.Sarkozy s'il est prouvé qu'il a truqué ses comptes de campagne. J. F.Copé aura fort à faire demain pour défendre son poste de président de l'UMP face à ses détracteurs. Il faudra faire admettre aux militants mis a contribution à l'occasion du Sarkothon qu'on ne s'est pas fichu d'eux.	""	France 2	5	26	2014
Affaire Bygmalion : retour sur les comptes de la présidentielle 2012	"François Copé à la démission. On a vécu une journée surréaliste avec dés révélations én cascade. Des aveux de fausses factures qui ont servi à financer la campagne présidentielle de Nicolas Sarkozy en 2012. Qui a fait quoi ? Pour quel montant ? Et qui était au courant. Plus de 40 meetings en une semaine, un grand spectacle, des milliers de militants et, en coulisse, un dérapage financier. Combien a coûté la campagne Sarkozy ? Hier l'ex-directeur adjoint de cette campagne a décidé de parler. Il y a un engrenage. Irrésistible. Un train qui file à grande vitesse. Les personnes qui auraient dû tirer le signal d'alarme ne l'ont pas fait. Je suis sans doute l'une de ces personnes, sans être la seule. La loi autorisait un peu plus de 20 millions d'euros. 31 millions au moins ont été dépensés. C'est pour le cacher que la société Bygmalion est intervenue. Son avocat évoque des fausses factures sur ordre de l'UMP pour des colloques et conventions imaginaires. Ce sont des fausses factures en ce sens que Bygmalion n'est jamais intervenue pour une convention de l'UMP. Ce qui a été facturé sous le libellé \"conventions\", ce sont les meetings de Nicolas Sarkozy. Bygmalion était sous contrainte économique: soit elle acceptait cet habillage, soit elle n'était pas payée. Qui a décidé de mettre en place le système ? Bygmalion a été créée par Bastien Millot (à gauche) et Guy Alves. Des intimes de Jean-François Copé. Autre proche, Jérôme Lavrilleux qui hier tentait de le mettre hors de cause. Je n'ai jamais eu à discuter de ce genre de sujet, ni avec N. Sarkozy ni J. F. Copé. Mais j'assume ma responsabilité. Il y en a d'autres. Ce sera aux juges de le déterminer. Qui dit vrai ? La police a passé la nuit au siège de l'UMP, en perquisition pour récupérer les fausses factures mises sous scellés par J. F. Copé il y a quelques semaines."	""	France 2	5	27	2014
Affaire Dieudonné : des leçons à tirer de l'interdiction ?	Après avoir raillé l'amateurisme du gourvernement. La droite et le FN sont toujours critiques. Bonsoir Nathalie Saint Cricq. Peut-on dire que cette journée conforte Manuel Valls comme l'homme fort du gouvernement. Nathalie Saint-Cricq: Oui, une victoire politique pour Manuel Valls qui en avait fait quasiment un cas personnel, mais pour combien de temps ? Monsieur Dieudonné ne va certainement pas en rester là, et à quel prix? Beaucoup de bruit, de rebondissements, d'agitation, tout ce que monsieur Dieudonné aime et là, on n'a jamais autant parlé de lui. Maintenant, il va falloir faire la pédagogie de cette interdiction. Convaincre les français que monsieur Dieudonné n'est pas une victime et les semaines qui viennent seront déterminantes.	""	France 2	1	9	2014
Affaire Dieudonné sur www.francetvinfo.fr	Si vous voulez suivre les développements de cette affaire, consultez notre site internet francetvinfo.fr.	""	France 2	1	9	2014
Affaire Kerviel : communiqué de la Société Générale	"La Société Générale a dénoncé hier soir \"la violence du tapage orchestré ces derniers jours par Jérôme Kerviel et son entourage\", qui selon elle \"mêle mensonges, amalgames, et approximations\"."	""	France 2	5	18	2014
Affaire Merah : sa soeur et ses 4 enfants actuellement introuvables	"Verdict attendu dans les prochains jours. On se souvient de Mohamed Merah, \"le tueur en scooter\", qui avait secoué la France en mars 2012. Sa soeur et ses 4 enfants sont aujourd'hui introuvables. Une perquisition a été menée à son domicile. Le parquet de Paris annonce l'ouverture d'une enquête."	""	France 2	5	22	2014
Affaire Morelle : conséquences politiques pour François Hollande ?	La chef du service politique de France 2, Nathalie Saint-Cricq, nous a rejoints sur ce plateau. La démission d'un des plus proches conseillers de l'Elysée, cela arrive au pire moment pour François Hollande. Nathalie Saint-Cricq : Oui, et comme le disait Jacques Chirac, les ennuis, il employait un autre mot, cela vole en escadrille. Pour un chef de l'Etat aussi bas dans les sondages, au moment ou l'on demande aux Français de se serrer la ceinture, c'est politiquement désastreux et difficilement tenable. Elise Lucet : Avec cette démission, la fameuse République exemplaire de François Hollande est de nouveau écornée. Nathalie Saint Cricq : Un an après l'affaire Cahuzac, c'est sidérant, car il y a là encore tous les ingrédients symboliques, qui peuvent faire des ravages dans l'opinion. Cette histoire grotesque de chaussures cirées à l Elysée, cette accusation de conflit d'intérêts, bref, le mélange pouvoir et argent, qui nourrit la machine à fantasmes, le tout dans un pays tendu et exaspéré, qui se défie des politiques. Alors, le moindre faux-pas prend des allures d'affaire d'Etat. En clair, la rigueur, que l'on demande au pays, il faut d'abord se l'appliquer à soi-même.	""	France 2	4	18	2014
Affaire Sarkozy : qui savait quoi ?	"Voilà pour ce qui concerne Qui savait quoi ? La question est posée aussi pour Manuel Valls, Jean-Marc Ayrault, et le président de la République, François Hollande. Qui savait que Nicolas Sarkozy était sur écoute ? Le 7 mars, l'affaire paraît dans \"Le Monde\". Le Premier ministre semble étonné. Vous étiez au courant. Au courant de quoi? Non, je n'ai pas à être au courant. Je ne vois pas comment je pourrais l'être. Deux jours plus tard, la version change. A la Chancellerie, Matignon ou l'Elysée, qui savait quoi ? Quand l'information est-elle parvenue ? Christiane Taubira dit que c'était le 26 février. Par une note du procureur de la République. Elle prévient Matignon. Jean-Marc Ayrault l'a reconnu hier soir sur notre plateau. La garde des Sceaux a reçu une information, que j'ai eue ensuite, sur une nouvelle information judiciaire ouverte. Mais on n'a pas appris quel était le contenu des écoutes. Le chef de l'Etat aurait été averti des écoutes le 4 mars, 3 jours avant Manuel valls, qui a dit ce matin n'avoir rien su avant le 7, en lisant la presse. A quel moment avez-vous été informé de ces écoutes téléphoniques. A l'occasion des révélations du \"Monde\". Le1er policier de France aurait été le ministre le moins informé. Le patron de la police judiciaire en poste au début des écoutes confirme qu'il ne l'a pas alerté."	""	France 2	3	12	2014
Affaire Servier : les suites judiciaires ?	Il manque beaucoup de savoir-faire, du savoir-faire managérial. Mieux former la main-d'oeuvre, faciliter la création d'entreprise. Des questions centrales très peu abordées par les candidats à l'élection présidentielle de demain. Tout a été fait pour que le scrutin se déroule dans le calme. Nous retrouvons notre envoyé spécial Franck Genauzeau en direct d'Alger. Bonjour. La journée sera marquée par l'image d'Abdelaziz Bouteflika très affaibli. Franck Genauzeau : Le candidat a voté ce matin en fauteuil roulant, poussé par son entourage. Abdelaziz Bouteflika, qui a prononcé quelques mots, pour dire qu'il allait bien avant de s'engouffrer dans le bureau de vote.	""	France 2	4	17	2014
Affaire de drogue au Quai des Orfèvres : d'autres complicités ?	Soit l'homme a agi seul, soit il y a des complicités, voire un réseau. Que disent ce soir les enquêteurs. Stéphanie Perez. S. Perez : Les enquêteurs sont incrédules. Comment un policier expérimenté a pu commettre ce vol? A-t-il entraîné son collègue qui est poursuivi pour l'avoir aidé à entrer dans la fameuse salle S'agit-il de l'acte d'un homme qui a basculé ? C'est la thèse qui semble la plus crédible, mais les enquêteurs veulent savoir s'il n'y a pas d'autres complicités. Les empreintes de tous les policiers de la brigade des stupéfiants Mais on n'a pas retrouvé la cocaïne. Pas de drogue, pas d'aveux, pas d'explications, beaucoup de zones d'ombre persistent malgré ces mises en examen.	""	France 2	8	6	2014
Affaire du Quai des Orfèvres : le principal suspect continue à nier	Bonsoir Stéphanie Perez. Quel est l'état d'esprit du principal suspect à quelques heures de la fin de sa garde à vue. Stéphanie Perez: C'est une enquête compliquée, car depuis le début, les enquêteurs ont la conviction que le suspect est l'auteur des faits. Mais il nie depuis le début, il dit que ce n'est pas lui sur les vidéosurveillances, que l'argent trouvé chez lui n'a rien à voir avec un quelconque trafic. La police des polices tente de faire parler son entourage, notamment cet autre policier On essaie de savoir s'il aurait pu être complice dans l'ouverture de la salle des scellés. Mais pour l'instant, difficile de remonter la trace d'un réseau. La garde a vue du suspect principal s'achèvera demain dans la matinée. Alors soit il sera remis en liberté, soit il sera déféré devant un juge pour une possible mise en examen.	""	France 2	8	5	2014
Affaires des écoutes de Nicolas Sarkozy : dépôt de requêtes en nullité	L'ancien président de la République Nicolas Sarkozy et son avocat maître Thierry Herzog ont fait déposer aujourd'hui des requêtes en nullité dans l'affaire dite des écoutes. L'ancien chef de l'Etat dénonce depuis toujours des écoutes illégales dans ce dossier en lien avec Gilbert Azibert. L'ancien avocat général de la Cour de cassation est soupçonné d'avoir communiqué des informations sur la procédure dans le dossier Bettancourt.	""	France 2	9	12	2014
Afghanistan : 2100 morts dans un glissement de terrain	Autre titre ce soir avec ce drame en Afghanistan. Un glissement de terrain a enseveli la quasi-totalité d'un village du nord-est du pays, le bilan serait extrêmement lourd. Leurs maisons de briques n'ont pas résisté au glissement de terrain. Les habitants de la vallée ont creusé la terre avec de simples pelles pour rechercher les villageois, mais ils sont ensevelis sous des dizaines de mètres de boue et de rochers. Nous n'avons qu'une seule pelleteuse, il nous en faudrait plus. Creuser avec des pelles ne suffit pas. Les autorités ont abandonné tout espoir de retrouver des survivants et annoncent officiellement 2.100 personnes décédées. Je suis un des rescapés. Maintenant, nous avons besoin de tentes pour être protégés de la pluie. Sept membres de ma famille étaient là quand c'est arrivé. Deux glissements de terrain se sont produits dans le district d'Argo, au nord-est de l'Afghanistan. Les pluies torrentielles du printemps ont fragilisé les montagnes entourant le village. En moins d'une heure, deux glissements de terrain se sont produits au même endroit. Quand une 1ère coulée de boue et de pierres arrive sur les maisons, des habitants des alentours se précipitent pour les secourir mais le 2e glissement de terrain s'est abattu sur eux. Les secours s'occupent désormais des 4.000 survivants, sans toit pour la nuit. Dans ce district difficile d'accès, ils ont acheminé des médicaments, des couvertures et de la nourriture, mais d'autres glissements de terrain menacent encore la vallée.	""	France 2	5	3	2014
Afghanistan : Ashraf Ghani, le nouveau président du pays	"Les concepteurs se sont donné moins de 5 ans avant l'arrivée des premières familles. En bref encore à l'étranger, un nouveau président en afghanistan. Ashraf Ghani a salué je cite la \"première\" transition démocratique de l'histoire de son pays. Hier, la Commission électorale a proclamé sa victoire après des mois de contestation."	""	France 2	9	22	2014
Afghanistan : la menace des talibans	13 ans après l'intervention occidentale menée par les États-Unis, les terroristes continuent à commettre de nombreux attentats.Un attentat a été perpétré jeudi 11 décembre contre l'Institut culturel français d'Afghanistan de Kaboul, la capitale du pays, faisant au moins un mort et une vingtaine de blessés. Quelques heures avant l'événement, un car de militaires a été pris pour cible. Bilan : six morts et dix blessés. Malgré les mesures de sécurité très strictes mises en place dans les rues de Kaboul, les menaces que font peser les talibans s'intensifient et les attentats se multiplient. Les talibans gagnent du terrain La méthode est souvent la même : un kamikaze muni d'une ceinture d'explosifs. Dans le commissariat central de Kaboul, un homme, habillé en costume bleu, est passé inaperçu. Il s'est ensuite fait exposer. Depuis trois mois, l'Afghanistan a un nouveau président, Ashraf Ghani, qui éprouve des difficultés à faire régner l'ordre dans le pays. Les talibans sont présents partout, notamment dans les environs de la capitale.	Elsa Pallot	France 2	12	11	2014
Afghanistan : une photographe allemande tuée par un policier	Des journalistes occidentaux une nouvelle fois visés en Afghanistan. A la veille de l'élection présidentielle, une photographe allemande de l'agence américaine Associated Press a été tuée par un policier dans l'est du pays. Acheminer les urnes dans les reliefs escarpés d'Afghanistan, l'une des nombreuses difficultés de cette échéance cruciale. Il s'agit d'élire un successeur au président Hamid KarzaT aux commandes depuis 2001 et qui ne peut se représenter. 8 candidats sont en lice après une véritable campagne électorale, presque a l'américaine avec meeting, déplacements en province et forte médiatisation. Les 8 candidats sont des hommes, 3 d'entre eux ont choisi une femme comme vice-présidente. Parmi les favoris, deux sont d'anciens ministres des Affaires étrangères. Une élection sous très haute tension. Pour montrer qu'ils sont bien là, les talibans ont multiplié les attaques en ciblant les occidentaux. Ce matin, deux journalistes femmes de l'agence AP ont été attaquées. La photographe allemande Anja Niedringhaus, prix Pullitzer, est morte SU l' le coup. Sa collègue canadienne est grièvement blessée. Malgré la menace, les Afghans ont été nombreux à s'inscrire sur les listes électorales. Ils le savent, la transition post KarzaT est capitale, l'Otan doit retirer ses troupes d'Afghanistan avant la fin de l'année.	""	France 2	4	4	2014
Agence Moody's : notation de la France	Je suis membre d'un parti démocratique.	""	France 2	1	25	2014
